match_name,season,max_odds.home,spread_odds.home,mean_odds.home,stdev.home,max_odds.draw,spread_odds.draw,mean_odds.draw,stdev.draw,max_odds.away,spread_odds.away,mean_odds.away,stdev.away,best_spread,market_tracktake
Bournemouth-Southampton,17,3.16,0.45999999999999996,2.966666666666667,0.16342174477916535,3.25,0.1499999999999999,3.1866666666666665,0.06976149845485448,2.7,0.31000000000000005,2.546666666666667,0.10308572484426091,0.45999999999999996,-0.005481625734790385
Bournemouth-Southampton,18,2.07,0.06999999999999984,2.0183333333333335,0.029944392908634224,3.7,0.20000000000000018,3.62,0.08366600265340764,3.9,0.2999999999999998,3.7316666666666665,0.11583033569262696,0.2999999999999998,0.009772314120140235
Bournemouth-Southampton,19,2.45,0.15000000000000036,2.3933333333333335,0.05202563470700458,3.78,0.3799999999999999,3.5966666666666667,0.13589211407093005,2.9,0.10000000000000009,2.8449999999999998,0.04636809247747856,0.3799999999999999,0.017541116063283457
Bournemouth-Stoke,15,2.1,0.050000000000000266,2.0616666666666665,0.020412414523193253,3.44,0.33999999999999986,3.3233333333333333,0.12355835328567087,4.1,0.7999999999999998,3.86,0.33346664001066123,0.7999999999999998,0.010790589633471015
Bournemouth-Stoke,16,2.25,0.1499999999999999,2.215,0.0595818764390649,3.6,0.3999999999999999,3.45,0.151657508881031,3.5,0.20000000000000018,3.3616666666666664,0.09600347215943125,0.3999999999999999,0.007936507936507908
Bournemouth-Stoke,17,2.1,0.22999999999999998,1.935,0.08264381404557758,3.7,0.30000000000000027,3.5933333333333333,0.12110601416389977,4.43,0.9299999999999997,4.1866666666666665,0.34424797263987866,0.9299999999999997,-0.027805619227741163
Bournemouth-Sunderland,15,1.75,0.050000000000000044,1.7183333333333333,0.019407902170679534,4,0.5,3.7816666666666667,0.21169947252335483,5.5,1,5.075,0.44693399960173097,1,0.0032467532467532756
Bournemouth-Sunderland,16,1.67,0.04999999999999982,1.645,0.01760681686165896,4.27,0.6699999999999995,3.9616666666666664,0.25063253313699446,6,0.7000000000000002,5.68,0.24454038521274973,0.7000000000000002,-3.3890065302644157e-4
Bournemouth-Swansea,15,2,0.09000000000000008,1.9616666666666667,0.03430257521916786,3.5,0.2999999999999998,3.365,0.11895377253370322,4.5,0.8999999999999999,4.166666666666667,0.3415064665078344,0.8999999999999999,0.007936507936507908
Bournemouth-Swansea,16,2.3,0.19999999999999973,2.1833333333333336,0.06831300510639728,3.51,0.20999999999999996,3.418333333333333,0.10008329864001625,3.7,0.5500000000000003,3.5083333333333333,0.19083151381956467,0.5500000000000003,-0.010046836133792647
Bournemouth-Swansea,17,2.3,0.25,2.1266666666666665,0.08755950357709126,3.62,0.2200000000000002,3.52,0.10198039027185579,3.7,0.6500000000000004,3.54,0.24454038521274976,0.6500000000000004,-0.018704027111425603
Bournemouth-Tottenham,15,3.58,0.3799999999999999,3.413333333333333,0.14236104336041747,3.5,0.5,3.3033333333333332,0.18129166187849527,2.25,0.04999999999999982,2.2383333333333333,0.020412414523193086,0.5,0.009488339097277532
Bournemouth-Tottenham,16,4.2,0.40000000000000036,4.053333333333333,0.13952299690970907,3.7,0.30000000000000027,3.566666666666667,0.13662601021279477,2,0.050000000000000044,1.97,0.024494897427831803,0.40000000000000036,0.008365508365508312
Bournemouth-Tottenham,17,6.5,0.5,6.331666666666667,0.25693708698174866,4.66,0.45999999999999996,4.476666666666667,0.16268579122549895,1.55,0.050000000000000044,1.5283333333333333,0.016020819787597236,0.5,0.013599718846846187
Bournemouth-Tottenham,18,4.2,0.3500000000000001,4.035,0.1172603939955857,4,0.2999999999999998,3.8583333333333334,0.1020620726159657,1.92,0.08999999999999986,1.8833333333333333,0.03141125063837259,0.3500000000000001,0.008928571428571397
Bournemouth-Tottenham,19,5.25,0.40000000000000036,5.013333333333334,0.12987173159185444,4.11,0.3100000000000005,3.993333333333333,0.11343133018115709,1.7,0.050000000000000044,1.6749999999999998,0.02073644135332774,0.40000000000000036,0.022020487026927604
Bournemouth-Watford,15,2.15,0.04999999999999982,2.1133333333333333,0.021602468994692776,3.54,0.54,3.348333333333333,0.20788618681063606,3.8,0.5,3.645,0.20236106344848065,0.54,0.010760049512824166
Bournemouth-Watford,16,1.9,0.09999999999999987,1.845,0.032710854467592206,3.77,0.27,3.6783333333333332,0.10684880283216404,4.75,0.6500000000000004,4.513333333333334,0.24262453846770474,0.6500000000000004,0.0020940946530783044
Bournemouth-Watford,17,2,0.10000000000000009,1.9633333333333334,0.03829708431025356,3.63,0.22999999999999998,3.538333333333333,0.08727351641057367,4.16,0.16000000000000014,4.043333333333333,0.06976149845485449,0.22999999999999998,0.01586670904852716
Bournemouth-Watford,18,2.63,0.1299999999999999,2.5633333333333335,0.05537749241945384,3.6,0.20000000000000018,3.506666666666667,0.06531972647421815,2.81,0.06000000000000005,2.7683333333333335,0.028577380332470387,0.20000000000000018,0.013877800780903504
Bournemouth-Watford,19,2.67,0.21999999999999975,2.59,0.07375635565834303,3.4,0.10000000000000009,3.3533333333333335,0.04546060565661957,2.85,0.1499999999999999,2.7383333333333333,0.06337717780610506,0.21999999999999975,0.01952667524727225
Bournemouth-West Brom,15,1.96,0.06000000000000005,1.9249999999999998,0.025884358211089593,3.6,0.4500000000000002,3.415,0.2003746490951388,4.4,0.40000000000000036,4.251666666666667,0.15052131631987103,0.4500000000000002,0.015254586683158156
Bournemouth-West Brom,16,2.1,0.10000000000000009,2.058333333333333,0.03763863263545411,3.31,0.31000000000000005,3.2183333333333333,0.11409060726749885,4.33,0.9300000000000002,4.065,0.363689427946428,0.9300000000000002,0.009252162032943989
Bournemouth-West Brom,17,1.9,0.06999999999999984,1.8516666666666668,0.025625508125043366,3.6,0.20000000000000018,3.533333333333333,0.08164965809277268,5,0.9000000000000004,4.628333333333333,0.35600093632835683,0.9000000000000004,0.004093567251461927
Bournemouth-West Ham,15,2.1,0.15000000000000013,2.01,0.048989794855663606,3.75,0.4500000000000002,3.5166666666666666,0.1751190071541827,4.1,0.7999999999999998,3.853333333333333,0.2902872140943632,0.7999999999999998,-0.013240418118466879
Bournemouth-West Ham,16,2.67,0.16999999999999993,2.586666666666667,0.07089898917944222,3.5,0.20000000000000018,3.4,0.08944271909999167,2.85,0.050000000000000266,2.815,0.023452078799117235,0.20000000000000018,0.011123313902734466
Bournemouth-West Ham,17,2.8,0.19999999999999973,2.748333333333333,0.07626707459098359,3.3,0.09999999999999964,3.2733333333333334,0.04082482904638617,2.81,0.18999999999999995,2.7216666666666667,0.0783368793523629,0.19999999999999973,0.016045046294156595
Bournemouth-West Ham,18,2.4,0.10000000000000009,2.3433333333333333,0.039327683210007076,3.71,0.20999999999999996,3.618333333333333,0.10008329864001625,3.08,0.18000000000000016,2.9883333333333333,0.06013872850889574,0.20999999999999996,0.010883770317732466
Bournemouth-West Ham,19,2.5,0.10000000000000009,2.465,0.03937003937005908,3.62,0.1200000000000001,3.5700000000000003,0.05477225575051666,2.86,0.1599999999999997,2.7766666666666664,0.055377492419453715,0.1599999999999997,0.02589344357300183
Bournemouth-Wolves,18,2.9,0.10000000000000009,2.841666666666667,0.04665476038590996,3.4,0.1499999999999999,3.31,0.0734846922834953,2.69,0.08999999999999986,2.6233333333333335,0.035023801430836464,0.1499999999999999,0.010692445161631037
Bournemouth-Wolves,19,2.85,0.10000000000000009,2.808333333333333,0.03763863263545411,3.38,0.1299999999999999,3.3049999999999997,0.041833001326703756,2.63,0.1299999999999999,2.585,0.05089204259999789,0.1299999999999999,0.02696331803026597
Brighton-Arsenal,17,4.4,0.40000000000000036,4.123333333333333,0.1551343503762681,3.79,0.08999999999999986,3.7233333333333336,0.03829708431025345,2,0.19999999999999996,1.9083333333333332,0.07782458908768271,0.40000000000000036,-0.008875029983209437
Brighton-Arsenal,18,5.26,0.41000000000000014,5.1433333333333335,0.17568911937472592,3.9,0.10000000000000009,3.8649999999999998,0.0418330013267038,1.75,0.08000000000000007,1.7149999999999999,0.031464265445104576,0.41000000000000014,0.017952896279892494
Brighton-Arsenal,19,3.4,0.44999999999999973,3.08,0.16431676725154978,3.42,0.16999999999999993,3.3533333333333335,0.06683312551921139,2.5,0.3500000000000001,2.37,0.11661903789690603,0.44999999999999973,-0.01348469212246306
Brighton-Arsenal,20,3.3,0.09999999999999964,3.2533333333333334,0.045460605656619364,3.5,0.20000000000000018,3.388333333333333,0.07756717518813407,2.35,0.1499999999999999,2.2583333333333333,0.04915960401250875,0.20000000000000018,0.014276503638205762
Brighton-Aston Villa,19,1.66,0.039999999999999813,1.6433333333333333,0.015055453054181565,4.43,0.4299999999999997,4.176666666666667,0.17693690024035874,5.25,0.2599999999999998,5.04,0.10295630140986999,0.4299999999999997,0.018619463341919884
Brighton-Aston Villa,20,2.85,0.1499999999999999,2.7583333333333333,0.05845225972250054,3.51,0.20999999999999996,3.418333333333333,0.077567175188134,2.6,0.10000000000000009,2.5566666666666666,0.03559026084010439,0.20999999999999996,0.020392862498125552
Brighton-Bournemouth,17,2.46,0.16000000000000014,2.388333333333333,0.06112828041640525,3.2,0.10000000000000009,3.131666666666667,0.03868677637987779,3.44,0.14000000000000012,3.355,0.062529992803454,0.16000000000000014,0.009701739459255121
Brighton-Bournemouth,18,2.32,0.06999999999999984,2.2783333333333333,0.03188521078284823,3.4,0.19999999999999973,3.315,0.07582875444051543,3.5,0.20000000000000018,3.381666666666667,0.09600347215943125,0.20000000000000018,0.010866415531729956
Brighton-Bournemouth,19,1.8,0.050000000000000044,1.7816666666666667,0.019407902170679534,3.98,0.2799999999999998,3.8216666666666668,0.10206207261596571,4.75,0.41999999999999993,4.46,0.15697133496278862,0.41999999999999993,0.017338152752064406
Brighton-Burnley,17,2.65,0.10000000000000009,2.6016666666666666,0.04167333280008541,3.3,0.3999999999999999,3.0083333333333333,0.14972196454317133,3.34,0.69,3.1483333333333334,0.251429247834588,0.69,-0.020210008798868695
Brighton-Burnley,18,2.06,0.06000000000000005,2.035,0.027386127875258258,3.41,0.20999999999999996,3.3016666666666667,0.06645800679125628,4.33,0.33000000000000007,4.136666666666667,0.1174166370948627,0.33000000000000007,0.009638907385782991
Brighton-Burnley,19,2.17,0.06999999999999984,2.145,0.023452078799117083,3.4,0.10000000000000009,3.333333333333333,0.040824829046386374,3.75,0.25,3.5833333333333335,0.09309493362512629,0.25,0.02161380681304781
Brighton-Burnley,20,1.93,0.09999999999999987,1.8816666666666666,0.03656045222185663,3.51,0.10999999999999988,3.485,0.04183300132670379,4.63,0.3799999999999999,4.418333333333333,0.1601769854463076,0.3799999999999999,0.019017721308481006
Brighton-Cardiff,18,2.05,0.04999999999999982,2.01,0.019999999999999928,3.3,0.09999999999999964,3.2616666666666667,0.04915960401250858,4.53,0.5300000000000002,4.348333333333334,0.19009646673903935,0.5300000000000002,0.011585732955463168
Brighton-Chelsea,17,6.5,0.7999999999999998,6.255,0.33429029300893554,3.9,0.1499999999999999,3.8566666666666665,0.06531972647421809,1.65,0.04999999999999982,1.6166666666666667,0.018618986725025193,0.7999999999999998,0.01631701631701632
Brighton-Chelsea,18,8,1,7.473333333333334,0.34794635601866364,4.5,0.16999999999999993,4.433333333333334,0.07633260552782577,1.51,0.09000000000000008,1.475,0.03507135583350039,1,0.009473877851361223
Brighton-Chelsea,19,3.8,0.19999999999999973,3.7,0.08944271909999148,3.75,0.1499999999999999,3.63,0.05999999999999996,2.04,0.13000000000000012,1.9833333333333334,0.04589843860815605,0.19999999999999973,0.020020639834881226
Brighton-Chelsea,20,5.36,0.3600000000000003,5.1433333333333335,0.16206994374857633,4.34,0.6399999999999997,4.0616666666666665,0.249673119631783,1.67,0.05999999999999983,1.6466666666666665,0.019663841605003438,0.6399999999999997,0.01578430593246427
Brighton-Crystal Palace,17,2.7,0.20000000000000018,2.6333333333333333,0.07763160868271814,3.17,0.06999999999999984,3.12,0.03162277660168371,3.01,0.10999999999999988,2.96,0.05099019513592784,0.20000000000000018,0.018053697240844047
Brighton-Crystal Palace,18,3,0.2999999999999998,2.9050000000000002,0.11726039399558566,3.2,0.20000000000000018,3.106666666666667,0.06531972647421815,2.75,0.1299999999999999,2.71,0.049799598391954907,0.2999999999999998,0.009469696969696795
Brighton-Crystal Palace,19,2.15,0.10000000000000009,2.0733333333333333,0.04082482904638634,3.3,0.09999999999999964,3.2416666666666667,0.03763863263545392,4.03,0.23000000000000043,3.921666666666667,0.08256310717667237,0.23000000000000043,0.016285539916447656
Brighton-Crystal Palace,20,1.75,0.050000000000000044,1.7266666666666666,0.016329931618554536,3.61,0.10999999999999988,3.5183333333333335,0.04490731195102488,5.64,0.13999999999999968,5.523333333333333,0.05715476066494069,0.13999999999999968,0.02574184621688591
Brighton-Everton,17,3.3,0.34999999999999964,3.1950000000000003,0.12469963913339917,3.3,0.19999999999999973,3.2133333333333334,0.07659416862050691,2.53,0.17999999999999972,2.4266666666666667,0.07146094504459523,0.34999999999999964,0.0013175230566535578
Brighton-Everton,18,3.6,0.3500000000000001,3.4483333333333333,0.12496666222103668,3.41,0.11000000000000032,3.3516666666666666,0.05671566509057861,2.26,0.11999999999999966,2.191666666666667,0.043089055068156946,0.3500000000000001,0.013510785848781737
Brighton-Everton,19,2.9,0.10000000000000009,2.8633333333333333,0.038297084310253526,3.37,0.1200000000000001,3.295,0.04415880433163926,2.6,0.10000000000000009,2.558333333333333,0.03763863263545411,0.1200000000000001,0.026178875866791573
Brighton-Everton,20,2.33,0.08000000000000007,2.288333333333333,0.0318852107828483,3.3,0.09999999999999964,3.2483333333333335,0.05307227776030203,3.45,0.15000000000000036,3.3249999999999997,0.061237243569579596,0.15000000000000036,0.022069924850294242
Brighton-Fulham,18,2.3,0.09999999999999964,2.24,0.03741657386773928,3.45,0.15000000000000036,3.3583333333333334,0.06645800679125641,3.5,0.2999999999999998,3.395,0.10464224768228171,0.2999999999999998,0.010351966873705987
Brighton-Fulham,20,2.1,0.050000000000000266,2.0616666666666665,0.020412414523193253,3.47,0.17000000000000037,3.3616666666666664,0.0722264956000683,3.96,0.3599999999999999,3.7933333333333334,0.11860297916438127,0.3599999999999999,0.01690016675607464
Brighton-Huddersfield,17,1.88,0.04999999999999982,1.8516666666666668,0.016020819787597156,3.6,0.30000000000000027,3.4466666666666668,0.10327955589886455,5.2,0.9000000000000004,4.866666666666667,0.31251666622224605,0.9000000000000004,0.002000363702491459
Brighton-Huddersfield,18,1.85,0.07000000000000006,1.815,0.03271085446759228,3.6,0.25,3.4416666666666664,0.09174239296348594,5.4,0.6500000000000004,5.148333333333333,0.23370208956418578,0.6500000000000004,0.003503503503503369
Brighton-Leeds,20,2.19,0.14000000000000012,2.123333333333333,0.0496655480858378,3.52,0.1200000000000001,3.445,0.05431390245600113,3.54,0.14000000000000012,3.473333333333333,0.05887840577551903,0.14000000000000012,0.023197789363333943
Brighton-Leicester,17,2.82,0.11999999999999966,2.7533333333333334,0.049665548085837646,3.25,0.1499999999999999,3.1750000000000003,0.06123724356957945,2.84,0.23999999999999977,2.7133333333333334,0.11075498483890753,0.23999999999999977,0.014414912826659965
Brighton-Leicester,18,2.9,0.10000000000000009,2.8533333333333335,0.04457203906785815,3.4,0.25,3.2333333333333334,0.08755950357709126,2.75,0.1499999999999999,2.66,0.06841052550594828,0.25,0.002581596902083927
Brighton-Leicester,19,3.75,0.1499999999999999,3.705,0.056124860801609076,3.6,0.20000000000000018,3.513333333333333,0.0711805216802088,2.09,0.08999999999999986,2.04,0.03464101615137748,0.20000000000000018,0.022913343965975663
Brighton-Leicester,20,2.6,0.06000000000000005,2.565,0.027386127875258404,3.37,0.16999999999999993,3.236666666666667,0.06831300510639729,3.02,0.2200000000000002,2.8783333333333334,0.0825631071766723,0.2200000000000002,0.01247711747446445
Brighton-Liverpool,17,7.58,1.33,6.971666666666667,0.6154808418356064,4.55,0.34999999999999964,4.458333333333333,0.12812754062521703,1.5,0,1.5,0,1.33,0.01837300781891793
Brighton-Liverpool,18,11,3,9.879999999999999,1.0209799214480175,6,0.7000000000000002,5.531666666666666,0.2433447485906912,1.35,0.050000000000000044,1.32,0.02280350850198278,3,-0.0016835016835017313
Brighton-Liverpool,19,6.5,0.75,6.038333333333333,0.25301515106148614,4.33,0.1299999999999999,4.26,0.06663332499583063,1.58,0.050000000000000044,1.5516666666666667,0.016020819787597236,0.75,0.01770442846830722
Brighton-Liverpool,20,5.5,0.5999999999999996,5.386666666666667,0.2405549140355827,4.33,0.33000000000000007,4.1466666666666665,0.13589211407093013,1.65,0.07999999999999985,1.61,0.03286335345030991,0.5999999999999996,0.01882567009587799
Brighton-Man City,17,11,3,10.158333333333333,1.1620742948136604,5.55,0.75,5.316666666666666,0.28047578623950176,1.35,0.050000000000000044,1.33,0.016733200530681527,3,0.011830011830011866
Brighton-Man City,18,21,5.369999999999999,18.188333333333333,1.8790467441409398,8.75,0.75,8.32,0.30886890422961,1.18,0.040000000000000036,1.1533333333333333,0.015055453054181633,5.369999999999999,0.009362389023406026
Brighton-Man City,19,12,2.4000000000000004,10.465,0.8830345406607831,5.83,0.33000000000000007,5.571666666666666,0.13272779161376366,1.31,0.030000000000000027,1.295,0.010488088481701525,2.4000000000000004,0.018218698580213744
Brighton-Man City,20,7.5,1,6.9399999999999995,0.33256578296631784,4.53,0.33000000000000007,4.421666666666667,0.12172373091006805,1.5,0.050000000000000044,1.4733333333333334,0.020655911179772907,1,0.020750551876379753
Brighton-Man United,17,4.8,0.2999999999999998,4.675,0.1369306393762915,3.6,0.10000000000000009,3.565,0.050497524691810416,1.88,0.07999999999999985,1.8466666666666667,0.028751811537130408,0.2999999999999998,0.018026004728132428
Brighton-Man United,18,5.5,0.7000000000000002,5.295,0.2880104164782935,3.6,0.10000000000000009,3.5766666666666667,0.04082482904638634,1.81,0.1100000000000001,1.7516666666666667,0.03488074922742728,0.7000000000000002,0.012082147441263569
Brighton-Man United,19,7,1,6.368333333333333,0.4044955706391193,3.92,0.1200000000000001,3.8616666666666664,0.053072277760302225,1.62,0.050000000000000044,1.5983333333333334,0.023166067138525426,1,0.015243134290753302
Brighton-Man United,20,5.1,0.39999999999999947,4.891666666666667,0.16253204812179853,3.82,0.27,3.711666666666667,0.09064583093924766,1.78,0.06000000000000005,1.7416666666666667,0.02639444385977223,0.39999999999999947,0.01965628889357962
Brighton-Newcastle,17,2.8,0.1499999999999999,2.73,0.05656854249492371,3.3,0.19999999999999973,3.138333333333333,0.080104098937986,2.96,0.31000000000000005,2.8183333333333334,0.12335585379975551,0.31000000000000005,-0.0019890019890019817
Brighton-Newcastle,18,2.35,0.10000000000000009,2.2916666666666665,0.037638632635454056,3.2,0.10000000000000009,3.146666666666667,0.051639777949432274,3.6,0.20000000000000018,3.533333333333333,0.08164965809277268,0.20000000000000018,0.01580969267139487
Brighton-Newcastle,19,1.97,0.07000000000000006,1.9316666666666666,0.028577380332470436,3.5,0.25,3.405,0.08803408430829504,4.33,0.23000000000000043,4.243333333333333,0.09223159256278014,0.25,0.02427538112934524
Brighton-Newcastle,20,1.67,0.020000000000000018,1.6583333333333332,0.009831920802501759,3.61,0.10999999999999988,3.5516666666666667,0.05671566509057852,6.73,0.7300000000000004,6.205,0.32580669115289834,0.7300000000000004,0.024399115562900198
Brighton-Norwich,19,1.72,0.07000000000000006,1.7,0.026076809620810618,4.24,0.2400000000000002,4.148333333333333,0.09806460455570445,5,0.6699999999999999,4.635,0.2686819681333304,0.6699999999999999,0.017244405440982824
Brighton-Sheffield United,19,2.24,0.040000000000000036,2.206666666666667,0.016329931618554536,3.3,0.09999999999999964,3.2616666666666667,0.03763863263545392,3.61,0.20999999999999996,3.493333333333333,0.06976149845485446,0.20999999999999996,0.02646718470818188
Brighton-Sheffield United,20,1.72,0.07000000000000006,1.6933333333333334,0.023380903889000264,3.85,0.3999999999999999,3.6416666666666666,0.15302505241517372,5.79,0.79,5.506666666666667,0.281543365517049,0.79,0.013847180252771318
Brighton-Southampton,17,3.35,0.5,3.19,0.18708286933869703,3.3,0.19999999999999973,3.1933333333333334,0.07146094504459523,2.5,0.1200000000000001,2.4433333333333334,0.038815804341359075,0.5,0.001537765716870254
Brighton-Southampton,18,2.63,0.08000000000000007,2.58,0.03464101615137763,3.2,0.20000000000000018,3.1033333333333335,0.07061633427661534,3.13,0.1299999999999999,3.06,0.06663332499583069,0.20000000000000018,0.012216954773503153
Brighton-Southampton,19,2.45,0.050000000000000266,2.4166666666666665,0.02581988897471625,3.3,0.09999999999999964,3.255,0.04636809247747835,3.2,0.20000000000000018,3.105,0.07582875444051561,0.20000000000000018,0.02369356833642544
Brighton-Southampton,20,2.65,0.19999999999999973,2.535,0.06892024376045103,3.46,0.20999999999999996,3.3516666666666666,0.08010409893798612,2.93,0.22999999999999998,2.84,0.09230384607371456,0.22999999999999998,0.00767275993414529
Brighton-Stoke,17,2.4,0.020000000000000018,2.395,0.008366600265340737,3.3,0.19999999999999973,3.165,0.07635443667528423,3.52,0.5699999999999998,3.2933333333333334,0.19936566070080033,0.5699999999999998,0.0037878787878788955
Brighton-Swansea,17,2.2,0.10000000000000009,2.1333333333333333,0.038815804341359075,3.25,0.25,3.1166666666666667,0.08164965809277258,4.36,0.7600000000000002,3.993333333333333,0.27178422814186026,0.7600000000000002,-0.008404439597100133
Brighton-Tottenham,17,6.56,0.5599999999999996,6.376666666666667,0.22464787260658986,4.35,0.34999999999999964,4.256666666666667,0.13706446172026743,1.57,0.040000000000000036,1.55,0.012649110640673528,0.5599999999999996,0.019266757020743874
Brighton-Tottenham,18,5,0.5999999999999996,4.823333333333333,0.23466287875730713,4,0.2999999999999998,3.8716666666666666,0.10590876576878168,1.76,0.06000000000000005,1.7433333333333334,0.021602468994692887,0.5999999999999996,0.0181818181818183
Brighton-Tottenham,19,3.97,0.17000000000000037,3.8783333333333334,0.06645800679125641,3.7,0.10000000000000009,3.6283333333333334,0.04490731195102493,2,0.10000000000000009,1.95,0.03162277660168382,0.17000000000000037,0.022159439036013362
Brighton-Tottenham,20,3.2,0.10000000000000009,3.146666666666667,0.051639777949432274,3.46,0.20999999999999996,3.3266666666666667,0.08524474568362947,2.39,0.14000000000000012,2.341666666666667,0.05564770136013408,0.20999999999999996,0.01992738288146656
Brighton-Watford,17,2.7,0.15000000000000036,2.626666666666667,0.052788887719544486,3.2,0.15000000000000036,3.1416666666666666,0.06645800679125641,3,0.10000000000000009,2.966666666666667,0.051639777949432274,0.15000000000000036,0.01620370370370372
Brighton-Watford,18,2.65,0.19999999999999973,2.5633333333333335,0.07118052168020866,3.3,0.09999999999999964,3.2533333333333334,0.045460605656619364,3,0.10000000000000009,2.95,0.044721359549995836,0.19999999999999973,0.013722126929674117
Brighton-Watford,19,2.2,0.10000000000000009,2.15,0.03162277660168382,3.4,0.10000000000000009,3.3633333333333333,0.04966554808583785,3.6,0.10000000000000009,3.545,0.050497524691810416,0.10000000000000009,0.02644087938205586
Brighton-West Brom,17,2.76,0.1599999999999997,2.671666666666667,0.059469880331699504,3.3,0.3999999999999999,3.05,0.13784048752090217,3.13,0.48,2.9766666666666666,0.16883917396939216,0.48,-0.015162038498613084
Brighton-West Brom,20,1.78,0.08000000000000007,1.7433333333333334,0.026583202716502538,4.08,0.48,3.8633333333333333,0.1699019324983288,4.8,0.2999999999999998,4.658333333333333,0.11143009766964523,0.48,0.015229125358008355
Brighton-West Ham,17,2.4,0.10000000000000009,2.3366666666666664,0.04320493798938582,3.1,0.10000000000000009,3.045,0.050497524691810416,3.7,0.5,3.56,0.19183326093250877,0.5,0.009517582098227173
Brighton-West Ham,18,2.72,0.1200000000000001,2.665,0.04888762624632132,3.3,0.09999999999999964,3.275,0.041833001326703624,2.88,0.22999999999999998,2.8116666666666665,0.08704405015086715,0.22999999999999998,0.01789958407605452
Brighton-West Ham,19,2.58,0.08000000000000007,2.53,0.034641016151377525,3.4,0.1499999999999999,3.3216666666666663,0.05671566509057851,3,0.1499999999999999,2.9033333333333333,0.05316640543300501,0.1499999999999999,0.015047879616963078
Brighton-West Ham,20,3.1,0.25,2.9516666666666667,0.09064583093924765,3.6,0.3500000000000001,3.453333333333333,0.15769168230019834,2.4,0.10000000000000009,2.3716666666666666,0.040207793606049404,0.3500000000000001,0.0170250896057349
Brighton-Wolves,18,3.3,0.19999999999999973,3.1950000000000003,0.08336666000266525,3.2,0.20000000000000018,3.131666666666667,0.08010409893798615,2.5,0.10000000000000009,2.4583333333333335,0.037638632635454056,0.20000000000000018,0.015530303030303116
Brighton-Wolves,19,2.72,0.10000000000000009,2.6900000000000004,0.03521363372331805,3.23,0.1299999999999999,3.1216666666666666,0.05307227776030215,2.87,0.07000000000000028,2.8216666666666663,0.03371448748930751,0.1299999999999999,0.025676637792472645
Brighton-Wolves,20,2.7,0.10000000000000009,2.6500000000000004,0.04857983120596452,3.28,0.3799999999999999,3.1216666666666666,0.14972196454317138,2.91,0.16000000000000014,2.835,0.06284902544988273,0.3799999999999999,0.01889103083470678
Burnley-Arsenal,14,7,1,6.375,0.3446012188022555,4.35,0.5499999999999998,4.151666666666666,0.22462561444916893,1.58,0.13000000000000012,1.5516666666666667,0.04996665554814201,1,0.005653592733470436
Burnley-Arsenal,16,10.17,2.67,9.111666666666666,1.0043986592318146,5.13,0.6299999999999999,4.905,0.22483327155917116,1.4,0.039999999999999813,1.3833333333333333,0.019663841605003413,2.67,0.007545905077344317
Burnley-Arsenal,17,6.5,0.7999999999999998,6.015,0.30846393630374364,4.5,0.6000000000000001,4.3,0.22351733713517616,1.6,0.07000000000000006,1.57,0.027568097504180468,0.7999999999999998,0.0010683760683760646
Burnley-Arsenal,18,3.25,0.1499999999999999,3.138333333333333,0.05845225972250057,3.8,0.09999999999999964,3.7666666666666666,0.04082482904638616,2.25,0.10000000000000009,2.191666666666667,0.03763863263545411,0.1499999999999999,0.015294646873594164
Burnley-Arsenal,19,3.82,0.21999999999999975,3.745,0.08336666000266521,3.62,0.2200000000000002,3.52,0.08000000000000007,2.05,0.04999999999999982,2.015,0.023452078799117104,0.2200000000000002,0.02582807668347442
Burnley-Arsenal,20,5.75,0.5,5.496666666666667,0.21924111536540475,4.02,0.21999999999999975,3.9033333333333333,0.09416297927883686,1.66,0.04999999999999982,1.645,0.017606816861658936,0.5,0.0250789009379504
Burnley-Aston Villa,14,2.2,0.10000000000000009,2.158333333333333,0.03763863263545411,3.4,0.2999999999999998,3.2716666666666665,0.11321071798494453,3.9,0.6499999999999999,3.591666666666667,0.2818096284136983,0.6499999999999999,0.005073358014534568
Burnley-Aston Villa,19,1.83,0.08000000000000007,1.79,0.0268328157299975,3.9,0.2999999999999998,3.78,0.1131370849898475,4.6,0.2699999999999996,4.416666666666667,0.09605553948974856,0.2999999999999998,0.02024964818977648
Burnley-Aston Villa,20,4.01,0.20999999999999996,3.86,0.08366600265340754,3.65,0.25,3.5166666666666666,0.08164965809277258,2,0.050000000000000044,1.9833333333333334,0.025819888974716137,0.25,0.023349161343217295
Burnley-Bournemouth,16,3.5,0.5499999999999998,3.3383333333333334,0.20301888253723258,3.5,0.20000000000000018,3.3916666666666666,0.08010409893798622,2.4,0.25,2.268333333333333,0.08727351641057358,0.5499999999999998,-0.011904761904761862
Burnley-Bournemouth,17,2.21,0.10999999999999988,2.166666666666667,0.04366539438350085,3.57,0.36999999999999966,3.4116666666666666,0.14005951116102988,3.7,0.30000000000000027,3.501666666666667,0.12496666222103672,0.36999999999999966,0.002871002871002837
Burnley-Bournemouth,18,3,0.20000000000000018,2.875,0.08803408430829517,3.42,0.16999999999999993,3.3449999999999998,0.07035623639735145,2.6,0.10000000000000009,2.5566666666666666,0.04760952285695235,0.20000000000000018,0.010346378767431386
