id_game,matchweek,date,hometeam,awayteam,results,results_categoric,market_tracktake,odds,probas,bets,log_growth
2550,34,2021-05-08,sheffield_united,crystal_palace,0,draw,0.01694603170706266,3.32,0.26904553494368616,3.4893595315023604e-18,0.11595730890731822
2550,34,2021-05-08,sheffield_united,crystal_palace,1,away,0.01694603170706266,2.6,0.35403476089899244,6.8990687448084756e-18,0.11595730890731822
2551,35,2021-05-08,man_city,chelsea,0,home,0.02178338093831056,1.95,0.5690632724797468,0.05210872539883015,0.17598144613289154
2551,35,2021-05-08,man_city,chelsea,0,draw,0.02178338093831056,3.55,0.2371699375601916,7.145737444936088e-18,0.17598144613289154
2551,35,2021-05-08,man_city,chelsea,1,away,0.02178338093831056,4.4,0.1937667899600615,2.4986665034254765e-18,0.17598144613289154
2552,35,2021-05-08,liverpool,southampton,1,home,0.014114991093989282,1.3,0.6161587382308054,0.0,0.17598144613289154
2552,35,2021-05-08,liverpool,southampton,0,draw,0.014114991093989282,6.19,0.2333298629857577,0.07810819232280429,0.17598144613289154
2552,35,2021-05-08,liverpool,southampton,0,away,0.014114991093989282,12.0,0.15051139878343692,0.0684752377897041,0.17598144613289154
2553,35,2021-05-09,wolves,brighton,1,home,0.00951423545040031,3.5,0.2718405045779962,0.0006269599814215225,0.17598144613289154
2553,35,2021-05-09,wolves,brighton,0,draw,0.00951423545040031,3.46,0.3285102008623949,0.027967738749960686,0.17598144613289154
2553,35,2021-05-09,wolves,brighton,0,away,0.00951423545040031,2.3,0.39964929455960896,2.5895786382355556e-18,0.17598144613289154
2554,35,2021-05-09,aston_villa,man_united,0,home,0.0143421012986229,4.6,0.25561804119856363,0.027276354770109323,0.17598144613289154
2554,35,2021-05-09,aston_villa,man_united,0,draw,0.0143421012986229,3.9,0.2490971506150476,0.0017340696609538658,0.17598144613289154
2554,35,2021-05-09,aston_villa,man_united,1,away,0.0143421012986229,1.85,0.4952848081863888,0.0,0.17598144613289154
2555,35,2021-05-09,west_ham,everton,0,home,0.01819035628250432,2.3,0.3911600891909551,5.505032712371954e-18,0.17598144613289154
2555,35,2021-05-09,west_ham,everton,0,draw,0.01819035628250432,3.51,0.29865521083554,0.00947887006343193,0.17598144613289154
2555,35,2021-05-09,west_ham,everton,1,away,0.01819035628250432,3.35,0.310184699973505,0.008611152720459498,0.17598144613289154
2556,35,2021-05-09,arsenal,west_brom,1,home,0.024617013658766892,1.47,0.5560851128729107,3.6719367676507595e-18,0.17598144613289154
2556,35,2021-05-09,arsenal,west_brom,0,draw,0.024617013658766892,4.7,0.2662631889790112,0.05514037970856762,0.17598144613289154
2556,35,2021-05-09,arsenal,west_brom,0,away,0.024617013658766892,7.6,0.17765169814807813,0.045104346279167505,0.17598144613289154
2557,35,2021-05-10,fulham,burnley,0,home,0.016040995267543545,2.25,0.3221149021322259,0.0,0.17598144613289154
2557,35,2021-05-10,fulham,burnley,0,draw,0.016040995267543545,3.56,0.31375594597974393,0.055691004098001845,0.17598144613289154
2557,35,2021-05-10,fulham,burnley,1,away,0.016040995267543545,3.44,0.3641291518880301,0.08937978742822847,0.17598144613289154
2558,35,2021-05-11,man_united,leicester,0,home,0.0118313802524328,2.59,0.5414748092289884,0.19262693723632301,0.17598144613289154
2558,35,2021-05-11,man_united,leicester,0,draw,0.0118313802524328,3.42,0.2279004073758435,0.004375378608720376,0.17598144613289154
2558,35,2021-05-11,man_united,leicester,1,away,0.0118313802524328,3.0,0.2306247833951683,9.808360892216156e-18,0.17598144613289154
2559,35,2021-05-11,southampton,crystal_palace,1,home,0.00575554847616,2.15,0.3377193480458042,2.894352209495052e-18,0.17598144613289154
2559,35,2021-05-11,southampton,crystal_palace,0,draw,0.00575554847616,3.65,0.3112644089336133,0.06460307801860363,0.17598144613289154
2559,35,2021-05-11,southampton,crystal_palace,0,away,0.00575554847616,3.75,0.35101624302058243,0.10308330887273104,0.17598144613289154
2560,35,2021-05-12,chelsea,arsenal,0,home,0.011904761904761862,1.75,0.4623662710812466,1.1549391301363673e-17,0.17598144613289154
2560,35,2021-05-12,chelsea,arsenal,0,draw,0.011904761904761862,4.0,0.2944049900998226,0.05124526082738092,0.17598144613289154
2560,35,2021-05-12,chelsea,arsenal,1,away,0.011904761904761862,5.25,0.2432287388189308,0.05446983125754013,0.17598144613289154
2561,36,2021-05-13,aston_villa,everton,0,home,0.017682705358337714,2.82,0.3591922684986379,0.017416556503578626,0.1965244424312203
2561,36,2021-05-13,aston_villa,everton,1,draw,0.017682705358337714,3.5,0.3069528229896273,0.025425642724486802,0.1965244424312203
2561,36,2021-05-13,aston_villa,everton,0,away,0.017682705358337714,2.65,0.3338549085117349,0.0,0.1965244424312203
2562,36,2021-05-13,man_united,liverpool,0,home,0.03159571909571923,3.2,0.4558443355016405,0.2113860377168511,0.1965244424312203
2562,36,2021-05-13,man_united,liverpool,0,draw,0.03159571909571923,3.78,0.2847601058123445,0.09147727434311775,0.1965244424312203
2562,36,2021-05-13,man_united,liverpool,1,away,0.03159571909571923,2.2,0.259395558686015,0.0,0.1965244424312203
2563,36,2021-05-14,newcastle,man_city,0,home,0.009290467548180636,11.02,0.13744740920038187,0.04142217462767439,0.1965244424312203
2563,36,2021-05-14,newcastle,man_city,0,draw,0.009290467548180636,6.0,0.1859092116870213,0.022672586144186338,0.1965244424312203
2563,36,2021-05-14,newcastle,man_city,1,away,0.009290467548180636,1.33,0.6766433791125969,0.0,0.1965244424312203
2564,36,2021-05-15,burnley,leeds,0,home,0.023611111111111027,3.2,0.2842809140680923,0.0,0.1965244424312203
2564,36,2021-05-15,burnley,leeds,0,draw,0.023611111111111027,3.75,0.3208348065805537,0.05018148913107635,0.1965244424312203
