id_game,matchweek,date,hometeam,awayteam,results,results_categoric,market_tracktake,odds,probas,bets,sharpe_ratio,portfolio_return,portfolio_volatility
2390,18,2021-01-19,west_ham,west_brom,0,draw,0.015252773231496652,4.23,0.2926768456259609,0.05448786850639327,0.6719769958383671,0.26290965144026923,0.1530749925812095
2390,18,2021-01-19,west_ham,west_brom,0,away,0.015252773231496652,6.5,0.20072034764970054,0.039155700662578084,0.6719769958383671,0.26290965144026923,0.1530749925812095
2391,19,2021-01-19,leicester,chelsea,1,home,0.012023147367829612,3.0,0.2302679296963569,0.0,0.6857785632749378,0.30797510772470993,0.20168027312586745
2391,19,2021-01-19,leicester,chelsea,0,draw,0.012023147367829612,3.49,0.26781483827708985,0.06107326435855536,0.6857785632749378,0.30797510772470993,0.20168027312586745
2391,19,2021-01-19,leicester,chelsea,0,away,0.012023147367829612,2.55,0.5019172320265531,0.15769455209658734,0.6857785632749378,0.30797510772470993,0.20168027312586745
2392,19,2021-01-20,man_city,aston_villa,1,home,0.02458106198263676,1.27,0.639849563509139,4.724110339911587e-17,0.6857785632749378,0.30797510772470993,0.20168027312586745
2392,19,2021-01-20,man_city,aston_villa,0,draw,0.02458106198263676,6.5,0.1877769540345536,0.03756720864238042,0.6857785632749378,0.30797510772470993,0.20168027312586745
2392,19,2021-01-20,man_city,aston_villa,0,away,0.02458106198263676,12.0,0.1723734824563074,0.038677115737324956,0.6857785632749378,0.30797510772470993,0.20168027312586745
2393,19,2021-01-20,fulham,man_united,0,home,0.02162916448630714,6.5,0.15066339310578333,9.556306802625767e-17,0.6857785632749378,0.30797510772470993,0.20168027312586745
2393,19,2021-01-20,fulham,man_united,0,draw,0.02162916448630714,4.41,0.21991021903864347,0.0,0.6857785632749378,0.30797510772470993,0.20168027312586745
2393,19,2021-01-20,fulham,man_united,1,away,0.02162916448630714,1.56,0.6294263878555733,0.0,0.6857785632749378,0.30797510772470993,0.20168027312586745
2394,19,2021-01-21,liverpool,burnley,0,home,0.018603143736833472,1.21,0.7540293952862758,0.0,0.6857785632749378,0.30797510772470993,0.20168027312586745
2394,19,2021-01-21,liverpool,burnley,0,draw,0.018603143736833472,7.5,0.17678645194722398,0.027692906050298918,0.6857785632749378,0.30797510772470993,0.20168027312586745
2394,19,2021-01-21,liverpool,burnley,1,away,0.018603143736833472,17.0,0.06918415276650021,0.008517885267312517,0.6857785632749378,0.30797510772470993,0.20168027312586745
2395,19,2021-01-23,aston_villa,newcastle,1,home,0.022267206477732948,1.52,0.42751438184235785,1.6371971921629618e-16,0.6857785632749378,0.30797510772470993,0.20168027312586745
2395,19,2021-01-23,aston_villa,newcastle,0,draw,0.022267206477732948,4.75,0.3022651880042027,0.1089551085389287,0.6857785632749378,0.30797510772470993,0.20168027312586745
2395,19,2021-01-23,aston_villa,newcastle,0,away,0.022267206477732948,6.5,0.27022043015343955,0.09243206391077927,0.6857785632749378,0.30797510772470993,0.20168027312586745
2396,19,2021-01-26,crystal_palace,west_ham,0,home,0.022567364601657758,3.21,0.2917095698511505,0.0,0.6857785632749378,0.30797510772470993,0.20168027312586745
2396,19,2021-01-26,crystal_palace,west_ham,0,draw,0.022567364601657758,3.32,0.315692935687972,0.01322835119717388,0.6857785632749378,0.30797510772470993,0.20168027312586745
2396,19,2021-01-26,crystal_palace,west_ham,1,away,0.022567364601657758,2.44,0.3925974944608775,0.0,0.6857785632749378,0.30797510772470993,0.20168027312586745
2397,19,2021-01-26,newcastle,leeds,0,home,0.02499196237719925,3.92,0.3565817345578488,0.10436985016089857,0.6857785632749378,0.30797510772470993,0.20168027312586745
2397,19,2021-01-26,newcastle,leeds,0,draw,0.02499196237719925,3.89,0.2794132565563917,0.07072761794730968,0.6857785632749378,0.30797510772470993,0.20168027312586745
2397,19,2021-01-26,newcastle,leeds,1,away,0.02499196237719925,1.95,0.3640050088857596,0.0,0.6857785632749378,0.30797510772470993,0.20168027312586745
2398,19,2021-01-26,southampton,arsenal,0,home,0.02348789134962592,3.59,0.3028069199786101,0.03130105891946725,0.6857785632749378,0.30797510772470993,0.20168027312586745
2398,19,2021-01-26,southampton,arsenal,0,draw,0.02348789134962592,3.69,0.2845055832400697,0.024660043360960053,0.6857785632749378,0.30797510772470993,0.20168027312586745
2398,19,2021-01-26,southampton,arsenal,1,away,0.02348789134962592,2.11,0.4126874967813201,1.8601853093495378e-17,0.6857785632749378,0.30797510772470993,0.20168027312586745
2399,19,2021-01-26,west_brom,man_city,0,home,0.008561020036429891,18.0,0.09810322855309372,0.02028079855369427,0.6857785632749378,0.30797510772470993,0.20168027312586745
2399,19,2021-01-26,west_brom,man_city,0,draw,0.008561020036429891,7.5,0.18010829905860706,0.03348132444228369,0.6857785632749378,0.30797510772470993,0.20168027312586745
2399,19,2021-01-26,west_brom,man_city,1,away,0.008561020036429891,1.22,0.7217884723882992,0.0,0.6857785632749378,0.30797510772470993,0.20168027312586745
2400,19,2021-01-27,burnley,aston_villa,1,home,0.02334916134321729,4.01,0.17727327310002494,1.5255069574647896e-15,0.6857785632749378,0.30797510772470993,0.20168027312586745
2400,19,2021-01-27,burnley,aston_villa,0,draw,0.02334916134321729,3.65,0.2859257271125057,0.0568430924097071,0.6857785632749378,0.30797510772470993,0.20168027312586745
2400,19,2021-01-27,burnley,aston_villa,0,away,0.02334916134321729,2.0,0.5368009997874695,0.11249775840633622,0.6857785632749378,0.30797510772470993,0.20168027312586745
2401,20,2021-01-27,chelsea,wolves,0,home,0.01490538321956292,1.63,0.5092730659524078,0.0,0.7570432766409736,0.35529741874315757,0.2202635786809776
2401,20,2021-01-27,chelsea,wolves,1,draw,0.01490538321956292,4.26,0.27374690967007337,0.046258442357432386,0.7570432766409736,0.35529741874315757,0.2202635786809776
2401,20,2021-01-27,chelsea,wolves,0,away,0.01490538321956292,6.0,0.2169800243775188,0.04208000592158203,0.7570432766409736,0.35529741874315757,0.2202635786809776
2402,20,2021-01-27,brighton,fulham,0,home,0.01690016675607464,2.1,0.4300183385412287,0.0,0.7570432766409736,0.35529741874315757,0.2202635786809776
2402,20,2021-01-27,brighton,fulham,1,draw,0.01690016675607464,3.47,0.3178951372341332,0.028858919330787866,0.7570432766409736,0.35529741874315757,0.2202635786809776
2402,20,2021-01-27,brighton,fulham,0,away,0.01690016675607464,3.96,0.25208652422463823,0.010384180877158618,0.7570432766409736,0.35529741874315757,0.2202635786809776
2403,20,2021-01-27,everton,leicester,0,home,0.018630384813169483,2.92,0.34562224204110736,0.002963068513441558,0.7570432766409736,0.35529741874315757,0.2202635786809776
2403,20,2021-01-27,everton,leicester,1,draw,0.018630384813169483,3.3,0.29108612861076544,0.0,0.7570432766409736,0.35529741874315757,0.2202635786809776
2403,20,2021-01-27,everton,leicester,0,away,0.018630384813169483,2.68,0.3632916293481273,0.0,0.7570432766409736,0.35529741874315757,0.2202635786809776
2404,20,2021-01-27,man_united,sheffield_united,0,home,0.01359469837730698,1.3,0.7065284961278544,2.627757690286745e-15,0.7570432766409736,0.35529741874315757,0.2202635786809776
2404,20,2021-01-27,man_united,sheffield_united,0,draw,0.01359469837730698,6.21,0.18993772342457246,0.02213201838768676,0.7570432766409736,0.35529741874315757,0.2202635786809776
2404,20,2021-01-27,man_united,sheffield_united,1,away,0.01359469837730698,12.0,0.10353378044757316,0.013670490815881729,0.7570432766409736,0.35529741874315757,0.2202635786809776
2405,20,2021-01-28,tottenham,liverpool,0,home,0.01501501501501501,3.33,0.5099015086571087,0.2633650140891369,0.7570432766409736,0.35529741874315757,0.2202635786809776
2405,20,2021-01-28,tottenham,liverpool,0,draw,0.01501501501501501,3.7,0.2757691961151425,0.17149537698988088,0.7570432766409736,0.35529741874315757,0.2202635786809776
2405,20,2021-01-28,tottenham,liverpool,1,away,0.01501501501501501,2.25,0.2143292952277488,0.0,0.7570432766409736,0.35529741874315757,0.2202635786809776
2406,20,2021-01-30,everton,newcastle,0,home,0.023103124084891125,1.61,0.4995799146085848,6.769590614271387e-17,0.7570432766409736,0.35529741874315757,0.2202635786809776
2406,20,2021-01-30,everton,newcastle,0,draw,0.023103124084891125,4.03,0.2765277579662481,0.04610289286696388,0.7570432766409736,0.35529741874315757,0.2202635786809776
2406,20,2021-01-30,everton,newcastle,1,away,0.023103124084891125,6.5,0.22389232742516707,0.04863125442267187,0.7570432766409736,0.35529741874315757,0.2202635786809776
2407,20,2021-01-30,crystal_palace,wolves,1,home,0.017727343025054187,3.05,0.3606074812288487,0.037058739828579865,0.7570432766409736,0.35529741874315757,0.2202635786809776
2407,20,2021-01-30,crystal_palace,wolves,0,draw,0.017727343025054187,3.2,0.3099196033007359,0.01612019151964189,0.7570432766409736,0.35529741874315757,0.2202635786809776
2407,20,2021-01-30,crystal_palace,wolves,0,away,0.017727343025054187,2.65,0.3294729154704154,0.0,0.7570432766409736,0.35529741874315757,0.2202635786809776
2408,20,2021-01-30,man_city,sheffield_united,1,home,0.02143461818302339,1.14,0.7566730954065193,5.63546219481965e-17,0.7570432766409736,0.35529741874315757,0.2202635786809776
2408,20,2021-01-30,man_city,sheffield_united,0,draw,0.02143461818302339,9.43,0.1689753179799605,0.03309253817119754,0.7570432766409736,0.35529741874315757,0.2202635786809776
2408,20,2021-01-30,man_city,sheffield_united,0,away,0.02143461818302339,26.18,0.07435158661352023,0.014615565840354535,0.7570432766409736,0.35529741874315757,0.2202635786809776
2409,20,2021-01-30,west_brom,fulham,0,home,0.02202246932136398,3.43,0.4490886791258295,0.11509148202781787,0.7570432766409736,0.35529741874315757,0.2202635786809776
2409,20,2021-01-30,west_brom,fulham,1,draw,0.02202246932136398,3.26,0.2293761328409742,3.1142697011330134e-18,0.7570432766409736,0.35529741874315757,0.2202635786809776
2409,20,2021-01-30,west_brom,fulham,0,away,0.02202246932136398,2.36,0.3215351880331963,4.321536763186026e-17,0.7570432766409736,0.35529741874315757,0.2202635786809776
2410,20,2021-01-30,arsenal,man_united,0,home,0.01916807678702881,2.93,0.4007391785387687,0.06509016316323403,0.7570432766409736,0.35529741874315757,0.2202635786809776
2410,20,2021-01-30,arsenal,man_united,1,draw,0.01916807678702881,3.5,0.2775249277040621,0.02298965487654712,0.7570432766409736,0.35529741874315757,0.2202635786809776
2410,20,2021-01-30,arsenal,man_united,0,away,0.01916807678702881,2.55,0.3217358937571692,8.831137880703785e-18,0.7570432766409736,0.35529741874315757,0.2202635786809776
2411,21,2021-01-30,southampton,aston_villa,0,home,0.022760166525975345,2.9,0.22404923494540435,0.0,0.627494808059748,0.2963597476397382,0.22305818240737765
2411,21,2021-01-30,southampton,aston_villa,0,draw,0.022760166525975345,3.73,0.2978427712408695,0.10843097717164478,0.627494808059748,0.2963597476397382,0.22305818240737765
2411,21,2021-01-30,southampton,aston_villa,1,away,0.022760166525975345,2.44,0.4781079938137263,0.17899775684354655,0.627494808059748,0.2963597476397382,0.22305818240737765
2412,21,2021-01-31,chelsea,burnley,1,home,0.02557070732484612,1.36,0.5835379122810497,2.3647742202659795e-17,0.627494808059748,0.2963597476397382,0.22305818240737765
2412,21,2021-01-31,chelsea,burnley,0,draw,0.02557070732484612,5.25,0.2610588296488369,0.0697626760271926,0.627494808059748,0.2963597476397382,0.22305818240737765
2412,21,2021-01-31,chelsea,burnley,0,away,0.02557070732484612,10.02,0.15540325807011346,0.04311942094128977,0.627494808059748,0.2963597476397382,0.22305818240737765
2413,21,2021-01-31,leicester,leeds,0,home,0.01396702777203207,1.85,0.5048748693800303,0.0,0.627494808059748,0.2963597476397382,0.22305818240737765
2413,21,2021-01-31,leicester,leeds,0,draw,0.01396702777203207,4.18,0.2724840403785743,0.03020129473555616,0.627494808059748,0.2963597476397382,0.22305818240737765
2413,21,2021-01-31,leicester,leeds,1,away,0.01396702777203207,4.27,0.22264109024139545,0.0,0.627494808059748,0.2963597476397382,0.22305818240737765
2414,21,2021-01-31,west_ham,liverpool,0,home,0.014511758020806063,4.65,0.3777921420684277,0.14806705640833362,0.627494808059748,0.2963597476397382,0.22305818240737765
2414,21,2021-01-31,west_ham,liverpool,0,draw,0.014511758020806063,4.1,0.2576254192954107,0.0986309118539089,0.627494808059748,0.2963597476397382,0.22305818240737765
2414,21,2021-01-31,west_ham,liverpool,1,away,0.014511758020806063,1.8,0.3645824386361615,7.951215693635502e-16,0.627494808059748,0.2963597476397382,0.22305818240737765
2415,21,2021-01-31,brighton,tottenham,1,home,0.01992738288146656,3.2,0.3026473089846434,0.04493280876907545,0.627494808059748,0.2963597476397382,0.22305818240737765
2415,21,2021-01-31,brighton,tottenham,0,draw,0.01992738288146656,3.46,0.21991821857029684,0.0,0.627494808059748,0.2963597476397382,0.22305818240737765
2415,21,2021-01-31,brighton,tottenham,0,away,0.01992738288146656,2.39,0.4774344724450598,0.1093464470827612,0.627494808059748,0.2963597476397382,0.22305818240737765
2416,21,2021-02-02,sheffield_united,west_brom,1,home,0.012329187684637866,2.11,0.4838215356092841,0.014123229012489587,0.627494808059748,0.2963597476397382,0.22305818240737765
2416,21,2021-02-02,sheffield_united,west_brom,0,draw,0.012329187684637866,3.33,0.2874857964404467,0.0,0.627494808059748,0.2963597476397382,0.22305818240737765
2416,21,2021-02-02,sheffield_united,west_brom,0,away,0.012329187684637866,4.2,0.2286926679502693,0.0,0.627494808059748,0.2963597476397382,0.22305818240737765
2417,21,2021-02-02,wolves,arsenal,1,home,0.02170628114024331,3.71,0.2740034362903873,0.009388839335504533,0.627494808059748,0.2963597476397382,0.22305818240737765
2417,21,2021-02-02,wolves,arsenal,0,draw,0.02170628114024331,3.36,0.3057627930366222,0.01268553514774902,0.627494808059748,0.2963597476397382,0.22305818240737765
2417,21,2021-02-02,wolves,arsenal,0,away,0.02170628114024331,2.2,0.4202337706729905,0.0,0.627494808059748,0.2963597476397382,0.22305818240737765
2418,21,2021-02-02,man_united,southampton,1,home,0.01783171474952283,1.46,0.6237365039703188,0.0,0.627494808059748,0.2963597476397382,0.22305818240737765
2418,21,2021-02-02,man_united,southampton,0,draw,0.01783171474952283,4.81,0.2099678386581602,0.012419535888824298,0.627494808059748,0.2963597476397382,0.22305818240737765
2418,21,2021-02-02,man_united,southampton,0,away,0.01783171474952283,8.0,0.1662956573715209,0.02990398454194049,0.627494808059748,0.2963597476397382,0.22305818240737765
2419,21,2021-02-02,newcastle,crystal_palace,0,home,0.017860241979471336,3.01,0.3336571291862058,0.0016097244173773244,0.627494808059748,0.2963597476397382,0.22305818240737765
2419,21,2021-02-02,newcastle,crystal_palace,0,draw,0.017860241979471336,3.2,0.29678960313164066,5.687349581863544e-16,0.627494808059748,0.2963597476397382,0.22305818240737765
2419,21,2021-02-02,newcastle,crystal_palace,1,away,0.017860241979471336,2.68,0.3695532676821535,4.205440344968303e-16,0.627494808059748,0.2963597476397382,0.22305818240737765
2420,21,2021-02-03,burnley,man_city,0,home,0.02253193960511024,15.0,0.13303292283349055,0.03479242709541167,0.627494808059748,0.2963597476397382,0.22305818240737765
2420,21,2021-02-03,burnley,man_city,0,draw,0.02253193960511024,7.0,0.20521397879712855,0.05358737472739227,0.627494808059748,0.2963597476397382,0.22305818240737765
2420,21,2021-02-03,burnley,man_city,1,away,0.02253193960511024,1.23,0.6617530983693809,1.1538128666338762e-16,0.627494808059748,0.2963597476397382,0.22305818240737765
2421,22,2021-02-03,fulham,leicester,0,home,0.023617323006436042,4.12,0.20027740456170226,0.0,0.47813978875494273,0.20569792938650316,0.18507598494277736
2421,22,2021-02-03,fulham,leicester,0,draw,0.023617323006436042,3.56,0.2892145472178878,0.0310212504005209,0.47813978875494273,0.20569792938650316,0.18507598494277736
2421,22,2021-02-03,fulham,leicester,1,away,0.023617323006436042,2.0,0.51050804822041,0.0515427481511113,0.47813978875494273,0.20569792938650316,0.18507598494277736
2422,22,2021-02-03,leeds,everton,0,home,0.01968297024667298,2.51,0.29853846327392153,0.0,0.47813978875494273,0.20569792938650316,0.18507598494277736
2422,22,2021-02-03,leeds,everton,0,draw,0.01968297024667298,3.75,0.2837585041864505,0.07889589405346538,0.47813978875494273,0.20569792938650316,0.18507598494277736
2422,22,2021-02-03,leeds,everton,1,away,0.01968297024667298,2.82,0.4177030325396281,0.13388977732572874,0.47813978875494273,0.20569792938650316,0.18507598494277736
2423,22,2021-02-03,aston_villa,west_ham,0,home,0.02316212002829077,2.23,0.3397273816593568,0.0,0.47813978875494273,0.20569792938650316,0.18507598494277736
2423,22,2021-02-03,aston_villa,west_ham,0,draw,0.02316212002829077,3.5,0.2764950428221721,0.056156983930498255,0.47813978875494273,0.20569792938650316,0.18507598494277736
2423,22,2021-02-03,aston_villa,west_ham,1,away,0.02316212002829077,3.46,0.3837775755184712,0.12968507957653033,0.47813978875494273,0.20569792938650316,0.18507598494277736
2424,22,2021-02-03,liverpool,brighton,0,home,0.02285630022856311,1.37,0.6754533741083729,0.0,0.47813978875494273,0.20569792938650316,0.18507598494277736
2424,22,2021-02-03,liverpool,brighton,0,draw,0.02285630022856311,5.5,0.20893187219727807,0.028887088389726732,0.47813978875494273,0.20569792938650316,0.18507598494277736
2424,22,2021-02-03,liverpool,brighton,1,away,0.02285630022856311,9.0,0.11561475369434886,0.008573878564148516,0.47813978875494273,0.20569792938650316,0.18507598494277736
2425,22,2021-02-04,tottenham,chelsea,0,home,0.020584283198961998,3.6,0.4309014292535697,0.21968243649231653,0.47813978875494273,0.20569792938650316,0.18507598494277736
2425,22,2021-02-04,tottenham,chelsea,0,draw,0.020584283198961998,3.52,0.2815392975692865,0.13152598673748575,0.47813978875494273,0.20569792938650316,0.18507598494277736
2425,22,2021-02-04,tottenham,chelsea,1,away,0.020584283198961998,2.18,0.2875592731771436,0.0,0.47813978875494273,0.20569792938650316,0.18507598494277736
2426,22,2021-02-06,aston_villa,arsenal,1,home,0.014505838449500487,2.84,0.3326646924323025,0.0,0.47813978875494273,0.20569792938650316,0.18507598494277736
2426,22,2021-02-06,aston_villa,arsenal,0,draw,0.014505838449500487,3.6,0.2730239541112834,0.0,0.47813978875494273,0.20569792938650316,0.18507598494277736
2426,22,2021-02-06,aston_villa,arsenal,0,away,0.014505838449500487,2.6,0.3943113534564142,0.01404910756614742,0.47813978875494273,0.20569792938650316,0.18507598494277736
2427,22,2021-02-06,burnley,brighton,0,home,0.021384035001358548,3.74,0.2901883182023845,0.03440466843551946,0.47813978875494273,0.20569792938650316,0.18507598494277736
2427,22,2021-02-06,burnley,brighton,1,draw,0.021384035001358548,3.21,0.3141997349162461,0.020438939820285815,0.47813978875494273,0.20569792938650316,0.18507598494277736
2427,22,2021-02-06,burnley,brighton,0,away,0.021384035001358548,2.26,0.3956119468813694,0.0,0.47813978875494273,0.20569792938650316,0.18507598494277736
2428,22,2021-02-06,newcastle,southampton,1,home,0.021702992299598375,3.06,0.3061412834045109,5.089016567914087e-18,0.47813978875494273,0.20569792938650316,0.18507598494277736
2428,22,2021-02-06,newcastle,southampton,0,draw,0.021702992299598375,3.32,0.2951010325327049,9.68757817005287e-17,0.47813978875494273,0.20569792938650316,0.18507598494277736
2428,22,2021-02-06,newcastle,southampton,0,away,0.021702992299598375,2.54,0.3987576840627843,0.007471569521358618,0.47813978875494273,0.20569792938650316,0.18507598494277736
2429,22,2021-02-06,fulham,west_ham,0,home,0.02360648819545874,3.66,0.24800078540118495,0.0,0.47813978875494273,0.20569792938650316,0.18507598494277736
2429,22,2021-02-06,fulham,west_ham,1,draw,0.02360648819545874,3.56,0.3098832748899969,0.03425418310700034,0.47813978875494273,0.20569792938650316,0.18507598494277736
2429,22,2021-02-06,fulham,west_ham,0,away,0.02360648819545874,2.13,0.4421159397088181,2.2229305744087756e-17,0.47813978875494273,0.20569792938650316,0.18507598494277736
2430,22,2021-02-06,man_united,everton,0,home,0.026827732630499982,1.57,0.5998223444320144,0.0,0.47813978875494273,0.20569792938650316,0.18507598494277736
2430,22,2021-02-06,man_united,everton,1,draw,0.026827732630499982,4.35,0.22016225727456712,1.335930087985739e-16,0.47813978875494273,0.20569792938650316,0.18507598494277736
2430,22,2021-02-06,man_united,everton,0,away,0.026827732630499982,6.25,0.18001539829341853,0.019520407928155716,0.47813978875494273,0.20569792938650316,0.18507598494277736
2431,23,2021-02-07,tottenham,west_brom,1,home,0.02110795313489744,1.48,0.6912911040158677,0.14056326716933173,0.6367339122652671,0.24048601386868967,0.14264734273195495
2431,23,2021-02-07,tottenham,west_brom,0,draw,0.02110795313489744,4.6,0.22819495809122156,0.04841684373238541,0.6367339122652671,0.24048601386868967,0.14264734273195495
2431,23,2021-02-07,tottenham,west_brom,0,away,0.02110795313489744,7.81,0.08051393789291074,1.1232711319914506e-16,0.6367339122652671,0.24048601386868967,0.14264734273195495
2432,23,2021-02-07,wolves,leicester,0,home,0.016560499498764703,3.63,0.2887141843302721,0.016638936728081977,0.6367339122652671,0.24048601386868967,0.14264734273195495
2432,23,2021-02-07,wolves,leicester,1,draw,0.016560499498764703,3.49,0.2965253012007151,0.01524427412016948,0.6367339122652671,0.24048601386868967,0.14264734273195495
2432,23,2021-02-07,wolves,leicester,0,away,0.016560499498764703,2.2,0.4147605144690128,2.5798611425740356e-16,0.6367339122652671,0.24048601386868967,0.14264734273195495
2433,23,2021-02-07,liverpool,man_city,0,home,0.015513399234329484,3.44,0.4749659681214559,0.18856149845065578,0.6367339122652671,0.24048601386868967,0.14264734273195495
2433,23,2021-02-07,liverpool,man_city,0,draw,0.015513399234329484,3.7,0.2676257442646796,0.11153141082925369,0.6367339122652671,0.24048601386868967,0.14264734273195495
2433,23,2021-02-07,liverpool,man_city,1,away,0.015513399234329484,2.2,0.2574082876138645,5.7691323767946206e-18,0.6367339122652671,0.24048601386868967,0.14264734273195495
2434,23,2021-02-07,sheffield_united,chelsea,0,home,0.01977894124490964,7.64,0.21279620741508531,0.04777728238822117,0.6367339122652671,0.24048601386868967,0.14264734273195495
2434,23,2021-02-07,sheffield_united,chelsea,0,draw,0.01977894124490964,4.5,0.2614807021605243,0.05016989644434677,0.6367339122652671,0.24048601386868967,0.14264734273195495
2434,23,2021-02-07,sheffield_united,chelsea,1,away,0.01977894124490964,1.5,0.5257230904243902,0.0,0.6367339122652671,0.24048601386868967,0.14264734273195495
2435,23,2021-02-08,leeds,crystal_palace,1,home,0.022216876429446364,1.88,0.3870871508700611,0.0,0.6367339122652671,0.24048601386868967,0.14264734273195495
2435,23,2021-02-08,leeds,crystal_palace,0,draw,0.022216876429446364,3.93,0.2803658201534883,0.06175803781111752,0.6367339122652671,0.24048601386868967,0.14264734273195495
2435,23,2021-02-08,leeds,crystal_palace,0,away,0.022216876429446364,4.24,0.3325470289764505,0.08499189122514682,0.6367339122652671,0.24048601386868967,0.14264734273195495
2436,23,2021-02-13,leicester,liverpool,1,home,0.015609351303402352,3.6,0.3580390520403168,0.06482950337230936,0.6367339122652671,0.24048601386868967,0.14264734273195495
2436,23,2021-02-13,leicester,liverpool,0,draw,0.015609351303402352,3.53,0.26657460576805314,0.01791280978187041,0.6367339122652671,0.24048601386868967,0.14264734273195495
