result,season,matchweek,date,hometeam,awayteam,position_table_home,total_pts_home,npxGD_ma_home,npxGD_var_home,big_six_home,promoted_team_home,position_table_away,total_pts_away,npxGD_ma_away,npxGD_var_away,big_six_away,promoted_team_away,ova_home,att_home,mid_home,def_home,transfer_budget_home,ip_home,saa_home,ova_away,att_away,mid_away,def_away,transfer_budget_away,ip_away,saa_away,proba_h,proba_d,proba_a
H,14,31,2015-04-04,swansea,hull,0.631578947368421,0.11737516682755426,-0.35032531884195667,1.5797798569499872,0,0,0.2631578947368421,-0.9270648769769555,-0.02597762536282013,0.7828226519873361,0,0,-0.80419095731538,-1.3091485336202686,-0.6570733351023058,-0.7812688271603689,-1.2628645636225615,0.6842105263157895,-0.2172630399213176,-1.4012700903569626,-0.8325529354877481,-1.453525862499042,-1.6678150140090156,-1.2450463687213613,0.5263157894736842,0.3392352728596012,0.473809515814358,0.2954173788360605,0.2307731053495814
A,14,31,2015-04-04,west_brom,queens_rangers,0.3157894736842105,-0.5789181957087856,-0.3438647921414899,2.5323418260546635,0,0,0,-1.3448408944987595,-0.5107515204028953,0.9664905705395801,0,1,-1.1027305238361713,-1.0708507345540084,-0.6570733351023058,-1.6678150140090156,-1.2628645636225615,0.6842105263157895,0.8881103210818762,-0.80419095731538,-1.0708507345540084,-0.9225575109012178,-0.7812688271603689,-1.2450463687213613,0.6842105263157895,0.27062589183181684,0.533044420368364,0.266522210184182,0.20043336944745396
D,14,31,2015-04-05,burnley,tottenham,0.10526315789473684,-1.1359528857378576,-0.5095249866999585,0.707385682076277,0,1,0.6842105263157895,0.8136685293638941,-0.13235238187115062,0.9713011380630243,1,0,-2.2968887899193366,-1.5474463326865289,-2.249978389895778,-1.6678150140090156,-1.3341373432273622,0.42105263157894735,0.2020165108040325,0.09142774224699404,-0.11765953828896736,-0.3915891593033938,-0.1902380359279379,-0.6748641318829561,0.8421052631578947,-2.5728517885419175,0.3024975244801408,0.27686214104962037,0.42064033447023874
H,14,31,2015-04-05,sunderland,newcastle,0.15789473684210525,-1.0663235494842236,-0.48384059403993324,1.2290888380223075,0,0,0.42105263157894735,-0.43965952320151763,-0.3366668645463462,0.6930117681257197,0,0,-1.1027305238361713,-1.5474463326865289,-0.9225575109012178,-1.0767842227765845,-1.0312280299069594,0.6842105263157895,0.6822821779985231,-0.80419095731538,-0.8325529354877481,-1.18804168670013,-0.7812688271603689,-0.9955916401045591,0.7894736842105263,-0.9109801147578052,0.3414897057238331,0.3182063166972081,0.3403039775789587
H,14,31,2015-04-06,crystal_palace,man_city,0.47368421052631576,-0.37003018694788364,-0.03003650856008822,1.0185829137207005,0,0,0.9473684210526315,1.370703219392966,1.228762369732742,2.092801791862004,1,0,-1.4040782699179142,-1.307539063866982,-1.4805689633401133,-1.1051413468439861,-1.2806827585237617,0.5263157894736842,0.48734394693620736,1.2845822469461752,1.053705295260753,0.967214397405886,1.2723055841817321,1.2495009174466614,0.9473684210526315,0.7049711798041438,0.17485124747822978,0.23882121606782603,0.5863275364539442
D,14,31,2015-04-07,aston_villa,queens_rangers,0.21052631578947367,-0.9270648769769555,-0.3014852551759238,0.6877640555284086,0,0,0,-1.3448408944987595,-0.5107515204028953,0.9664905705395801,0,1,-0.8065981550592276,-0.3630413202158879,-0.9366171053965578,-1.1051413468439861,-1.191591784017761,0.7368421052631579,-0.10105560859562208,-0.8065981550592276,-1.0714146279542085,-0.9366171053965578,-0.8079604804657714,-1.2450463687213613,0.6842105263157895,0.2697167140682709,0.47094876195145863,0.28895971234779766,0.24009152570074363
A,14,32,2015-04-11,burnley,arsenal,0.10526315789473684,-1.1322080735928108,-0.32413325692625644,0.9152300171253537,0,1,0.9473684210526315,1.345543435156982,0.7605702287320428,1.3437357094807234,1,0,-2.300298442205944,-1.5436634997797554,-2.2964967502554465,-1.6995030796004158,-1.3341373432273622,0.42105263157894735,0.1971743031122921,0.6871021320874886,0.8175808593479796,0.42326253946233056,0.38076298504708767,-0.35413662366135323,0.8947368421052632,-1.0521672189073457,0.15005701676269695,0.24695313060192584,0.6029898526353772
H,14,32,2015-04-11,southampton,hull,0.6842105263157895,0.6758808652246056,0.24784335976660948,1.4070277904663597,0,0,0.21052631578947367,-0.9982755596063355,-0.08762606713363301,0.7283805281233129,0,0,-0.5078580976298843,-0.5991657561286614,-0.6646411764247802,0.08358211866887291,-1.209409978918961,0.631578947368421,-0.10105560859562208,-1.4040782699179142,-0.835290192041435,-1.4805689633401133,-1.6995030796004158,-1.2450463687213613,0.5263157894736842,0.3422591250242497,0.6167625308134757,0.24213640098603123,0.141101068200493
A,14,32,2015-04-11,sunderland,crystal_palace,0.2631578947368421,-0.9313093026130979,-0.4257251952196718,1.1195568879596778,0,0,0.47368421052631576,-0.26164673268072147,-0.0020489522424095735,0.9096435185198747,0,0,-1.105338212488571,-1.5436634997797554,-0.9366171053965578,-1.1051413468439861,-1.0312280299069594,0.6842105263157895,0.7049711798041438,-1.4040782699179142,-1.307539063866982,-1.4805689633401133,-1.1051413468439861,-1.2806827585237617,0.5263157894736842,0.48734394693620736,0.34775304171717014,0.30935759547079494,0.3428893628120349
D,14,32,2015-04-11,swansea,everton,0.631578947368421,0.20711706627194207,-0.24717139151326573,1.495930894115178,0,0,0.42105263157894735,-0.39557924666719674,-0.16077943233749367,0.44933926319854844,0,0,-0.8065981550592276,-1.307539063866982,-0.6646411764247802,-0.8079604804657714,-1.2628645636225615,0.6842105263157895,-0.24614043050757972,0.08962201722880213,-0.3630413202158879,0.1512866104905529,0.38076298504708767,-1.10250080951176,0.7894736842105263,1.7286252010718461,0.38890399782431334,0.29698123470220295,0.3141147674734839
A,14,32,2015-04-11,tottenham,aston_villa,0.7368421052631579,0.7428471222178432,-0.2443955887201846,0.9693853896363203,1,0,0.15789473684210525,-0.9982755596063355,-0.454042753307762,0.8085181290306286,0,0,0.08962201722880213,-0.12691688430311443,-0.3926652474530025,-0.21359874770934187,-0.6748641318829561,0.8421052631578947,-2.736763206662856,-0.8065981550592276,-0.3630413202158879,-0.9366171053965578,-1.1051413468439861,-1.191591784017761,0.7368421052631579,-0.10105560859562208,0.6022412281740861,0.23942761022530742,0.15833116160060648
A,14,32,2015-04-11,west_brom,leicester,0.3157894736842105,-0.6634442746401473,-0.20286467255524865,2.4207596819717336,0,0,0.05263157894736842,-1.1991743305860485,-0.2276607719985734,1.1277049537741224,0,1,-1.105338212488571,-1.0714146279542085,-0.6646411764247802,-1.6995030796004158,-1.2628645636225615,0.6842105263157895,0.9225984126720802,-1.7028183273472575,-1.307539063866982,-2.0245208212836685,-1.9966839459786305,-1.2628645636225615,0.47368421052631576,1.1482859134240155,0.4133467722511052,0.2906919436899464,0.29596128405894845
D,14,32,2015-04-11,west_ham,stoke,0.5789473684210527,-0.06074796170100852,-0.4245217775023812,1.7687721502259683,0,0,0.5263157894736842,-0.06074796170100852,-0.27312485722402263,1.0584230006358029,0,0,-1.105338212488571,-0.835290192041435,-0.3926652474530025,-1.1051413468439861,-1.209409978918961,0.6842105263157895,0.2697167140682709,-0.8065981550592276,-0.5991657561286614,-0.9366171053965578,-0.8079604804657714,-1.0312280299069594,0.6842105263157895,0.48734394693620736,0.4568342190086244,0.2846937886575486,0.258471992333827
H,14,32,2015-04-12,man_united,man_city,0.8947368421052632,1.2785771781637445,0.5890156312980601,0.8168750382501473,1,0,0.8421052631578947,1.2116109211705068,1.0642841319977099,2.0793854020473894,1,0,0.9858421895168319,1.5259541670863002,0.6952384684341083,-0.21359874770934187,-0.21159106445175194,1,-0.3186828414635585,1.2845822469461752,1.053705295260753,0.967214397405886,1.2723055841817321,1.2495009174466614,0.9473684210526315,0.7049711798041438,0.3490529674196367,0.29812730651950736,0.3528197260608559
A,14,32,2015-04-12,queens_rangers,chelsea,0,-1.1991743305860485,-0.5563801822401697,0.8780326093196512,0,1,1,2.0152060050893583,0.9878828586006203,1.3725342978895771,1,0,-0.8065981550592276,-1.0714146279542085,-0.9366171053965578,-0.8079604804657714,-1.2450463687213613,0.6842105263157895,0.2697167140682709,1.5833223043755185,0.8175808593479796,1.5111662553494414,1.2723055841817321,0.3585911723866533,1,0.4148015359802285,0.10300206725552127,0.20301237322146307,0.6939855595230157
H,14,32,2015-04-13,liverpool,newcastle,0.7894736842105263,0.7428471222178432,0.34180004628103666,0.8729911654213334,1,0,0.3684210526315789,-0.529511760653672,-0.30231765856311726,0.6254636155113762,0,0,0.3883620746581454,0.12914980156499586,0.15414045947102809,0.14553880349651274,-0.1759546746493516,0.8947368421052632,-2.2520690124078815,-0.8065981550592276,-0.8101214825440699,-0.9066110895769124,-0.7500846026358786,-0.9955916401045591,0.7894736842105263,-0.5419704492965531,0.7209725890173937,0.17958291594572445,0.0994444950368819
H,14,33,2015-04-18,chelsea,man_united,1,2.0574084849462926,0.9216334614167712,1.2530138011282916,1,0,0.8947368421052632,1.345886125454424,0.6235490871619993,0.7371668940746828,1,0,1.5833223043755185,0.8336032646467952,1.2148920085189685,1.3397033450063678,0.3585911723866533,1,-0.19058033358874674,0.9858421895168319,1.5380567277285946,0.6845162339949983,-0.15300233188095103,-0.21159106445175194,1,-0.26085835673030805,0.4971619419480793,0.28225043966504787,0.220587618386873
A,14,33,2015-04-18,crystal_palace,west_brom,0.47368421052631576,-0.14184244439221017,0.1873468004684382,1.1203939913180552,0,0,0.3157894736842105,-0.7239971021582844,-0.2593448341393366,2.1840700140120313,0,0,-1.4040782699179142,-1.0449393035713364,-1.7021747513628678,-1.0486257380133424,-1.2806827585237617,0.5263157894736842,0.8713986827726249,-1.105338212488571,-1.2797571245986028,-1.1717989768388974,-1.9442491441457337,-1.2628645636225615,0.6842105263157895,1.1603194445768226,0.4735517728587768,0.29525667765592406,0.23119154948529902
H,14,33,2015-04-18,everton,burnley,0.42105263157894735,-0.40057784784379874,-0.08812995931827719,0.4462989200359456,0,0,0,-1.1767840581985645,-0.3492375836427134,0.8208326184651481,0,1,0.08962201722880213,-0.10566801946227057,0.15414045947102809,0.4440799388739765,-1.10250080951176,0.7894736842105263,1.5819875834261903,-2.300298442205944,-1.5145749456258693,-2.232550525886838,-1.64570800876827,-1.3341373432273622,0.42105263157894735,0.23889647449857343,0.5263058078383089,0.2726821177100988,0.20101207445159233
H,14,33,2015-04-18,leicester,swansea,0.10526315789473684,-1.04741635647277,-0.008079647693748573,1.397519248346095,0,1,0.631578947368421,0.18157680992227554,-0.2754714862186059,1.3399212897567474,0,0,-1.7028183273472575,-1.2797571245986028,-1.9673626386248528,-1.9442491441457337,-1.2628645636225615,0.47368421052631576,0.3091744976401347,-0.8065981550592276,-1.2797571245986028,-0.6414232023149272,-0.7500846026358786,-1.2628645636225615,0.6842105263157895,0.23889647449857343,0.48768507194065774,0.27381200966500613,0.2385029183943362
H,14,33,2015-04-18,stoke,southampton,0.5263157894736842,-0.07715859352931304,-0.24509167699029025,0.9497863791037691,0,0,0.7368421052631579,0.7637314676883498,0.31634626723699694,1.2943441808113678,0,0,-0.8065981550592276,-1.0449393035713364,-0.9066110895769124,-0.7500846026358786,-1.0312280299069594,0.6842105263157895,0.16080978211905966,-0.5078580976298843,-0.340485840489537,-0.6414232023149272,0.14553880349651274,-1.209409978918961,0.631578947368421,-0.12030231044718546,0.2942779291553134,0.3024523160762943,0.40326975476839244
H,14,33,2015-04-19,man_city,west_ham,0.8421052631578947,1.0871507220028356,0.8471985004174482,2.253127891427594,1,0,0.5789473684210527,-0.07715859352931304,-0.37628668713092267,1.5959859989979128,0,0,1.2845822469461752,1.0684210856740617,1.2148920085189685,1.3397033450063678,1.2495009174466614,0.9473684210526315,1.8709083452303878,-0.8065981550592276,-0.8101214825440699,-0.9066110895769124,-1.3471668733908062,-1.209409978918961,0.6842105263157895,0.09053175897749838,0.7714412880253891,0.14622842325257374,0.08233028872203732
A,14,33,2015-04-19,newcastle,tottenham,0.3684210526315789,-0.5946294004324901,-0.36945345853255335,0.5936909312062033,0,0,0.6842105263157895,0.6343637659625555,-0.24383639704786925,0.8643823699146507,1,0,-0.8065981550592276,-0.8101214825440699,-0.9066110895769124,-0.7500846026358786,-0.9955916401045591,0.7894736842105263,-0.5419704492965531,0.08962201722880213,-0.10566801946227057,-0.11104742779095701,-0.15300233188095103,-0.6748641318829561,0.8421052631578947,-2.2520690124078815,0.3235666635347177,0.28583294183970687,0.39060039462557555
A,14,33,2015-04-25,burnley,leicester,0,-1.1767840581985645,-0.3492375836427134,0.8208326184651481,0,1,0.10526315789473684,-1.04741635647277,-0.008079647693748573,1.397519248346095,0,1,-2.2947777269513674,-1.508312251828965,-2.294743457975132,-1.6430397797997296,-1.3341373432273622,0.42105263157894735,0.25450573314234953,-1.6977623833542637,-1.7430690225416443,-1.483043487578623,-2.5351880765235637,-1.2628645636225615,0.47368421052631576,0.9533773115652724,0.35278006025746367,0.2918835022368301,0.35533643750570615
A,14,33,2015-04-25,crystal_palace,hull,0.47368421052631576,-0.14184244439221017,0.1873468004684382,1.1203939913180552,0,0,0.15789473684210525,-1.04741635647277,-0.17385843737377554,0.7129496251277859,0,0,-1.3992547115557117,-1.2735554811162855,-1.483043487578623,-1.0482742486505068,-1.2806827585237617,0.5263157894736842,0.8834901537229801,-1.3992547115557117,-0.569285168978247,-1.2124768307797864,-2.2378053109489526,-1.2450463687213613,0.5263157894736842,1.5202398140638667,0.4756716719412833,0.28990640360918457,0.23442192444953203
H,14,33,2015-04-25,man_city,aston_villa,0.8421052631578947,1.0871507220028356,0.8471985004174482,2.253127891427594,1,0,0.2631578947368421,-0.982732505609873,-0.3613449468953533,0.8024648414121289,0,0,1.2873143346312548,1.0740122260105092,1.4931897372085776,1.3307878759463843,1.2495009174466614,0.9473684210526315,1.4503526562215743,-0.8022393679586081,-0.3345283982655676,-1.2124768307797864,-1.0482742486505068,-1.191591784017761,0.7368421052631579,-0.879219271854839,0.7790914608105374,0.14330733439726673,0.07760120479219582
A,14,34,2015-04-25,newcastle,swansea,0.3157894736842105,-0.6657704299027655,-0.4444953746396963,0.5781526948813589,0,0,0.631578947368421,0.08844017174028654,-0.4284916883424343,1.4015014696720873,0,0,-0.8022393679586081,-0.8040419396909265,-0.6713435171821136,-0.4535087175012841,-0.9955916401045591,0.7894736842105263,-0.10269529582936784,-0.8022393679586081,-1.2735554811162855,-0.6713435171821136,-0.7508914830758955,-1.2628645636225615,0.6842105263157895,-0.382243927198537,0.4227504244482173,0.29541595925297115,0.28183361629881154
D,14,34,2015-04-25,queens_rangers,west_ham,0.05263157894736842,-1.2314283811350546,-0.5036426731969511,0.7246618624246648,0,1,0.5263157894736842,-0.16296336214073082,-0.47857952611761634,1.512600213816613,0,0,-0.8022393679586081,-1.038798710403606,-1.2124768307797864,-1.0482742486505068,-1.2450463687213613,0.6842105263157895,1.5901269719061588,-0.8022393679586081,-1.038798710403606,-0.94191017398095,-1.3456570142251183,-1.209409978918961,0.6842105263157895,-0.032808137987075554,0.43389720234222523,0.27937540663630456,0.28672739102147043
D,14,34,2015-04-25,southampton,tottenham,0.6842105263157895,0.6540981229725756,0.18499687807108064,1.3065841475483337,0,0,0.7368421052631579,0.7169490064428299,-0.1025617321245138,0.9448948737271952,1,0,-0.5037316961600562,-0.3345283982655676,-0.6713435171821136,0.1412568136479387,-1.209409978918961,0.631578947368421,-0.032808137987075554,0.09328364743704745,-0.09977162755288811,-0.4007768603832772,-0.15612595192667267,-0.6748641318829561,0.8421052631578947,-2.432267223905781,0.471208124325137,0.2800322567417957,0.24875961893306728
D,14,34,2015-04-25,stoke,sunderland,0.5789473684210527,0.0255892882700322,-0.1212749079317415,0.9819553424235733,0,0,0.10526315789473684,-0.9800248472540372,-0.49865272836895863,1.0752158569230614,0,0,-0.5037316961600562,-1.2735554811162855,-0.94191017398095,-0.4535087175012841,-1.0312280299069594,0.6842105263157895,0.4641672066692264,-1.10074703975716,-1.508312251828965,-0.94191017398095,-1.0482742486505068,-1.0312280299069594,0.6842105263157895,0.25450573314234953,0.5472359204298578,0.26618268955691454,0.1865813900132277
D,14,34,2015-04-25,west_brom,liverpool,0.3684210526315789,-0.6029195464325112,-0.3778949050574034,2.071749134563978,0,0,0.7894736842105263,0.7797998899130842,0.46298296791689497,0.7424866121375392,1,0,-1.10074703975716,-1.2735554811162855,-0.94191017398095,-1.9404225453743411,-1.2628645636225615,0.6842105263157895,1.2406911826946976,0.3917913192355993,-0.09977162755288811,0.410923110013232,0.1412568136479387,-0.1759546746493516,0.8947368421052632,-2.0750661949340636,0.22578284855862626,0.276807221114248,0.4974099303271259
D,14,34,2015-04-26,arsenal,chelsea,0.9473684210526315,1.3454578411453733,0.6763728534769387,1.089771168053719,1,0,1,1.9739666758479166,0.7924982218592862,1.2506823176011854,1,0,0.6902989910341512,0.6044986845851503,0.6814897668120684,0.1412568136479387,-0.35413662366135323,0.8947368421052632,-0.5220182428831216,1.5858220064298068,1.0740122260105092,1.4931897372085776,1.3307878759463843,0.3585911723866533,1,0.8136029958806879,0.3998769632427688,0.2996020060993222,0.3005210306579091
H,14,34,2015-04-26,everton,man_united,0.42105263157894735,-0.2886651290812395,-0.0208365412254019,0.43825821104419255,0,0,0.8947368421052632,1.2197560742048645,0.5131233296039782,0.7654391205598351,1,0,0.09328364743704745,-0.09977162755288811,0.14035645321439563,0.43863957922255015,-1.10250080951176,0.7894736842105263,1.1708040248524052,0.988806662832703,1.5435257674358682,0.410923110013232,-1.9404225453743411,-0.21159106445175194,1,-1.2985422189085927,0.24204932662664286,0.2785980853480448,0.47935258802531233
H,14,34,2015-04-28,hull,liverpool,0.21052631578947367,-0.9171739637837829,0.019250067157912668,0.925766538997421,0,0,0.7894736842105263,0.7797998899130842,0.46298296791689497,0.7424866121375392,1,0,-1.4059368221160204,-0.5694825906685269,-1.2432745563739294,-2.20867481485373,-1.2450463687213613,0.5263157894736842,1.596881425768191,0.3960649792609862,-0.09980622723056602,0.12484049878307596,0.1355239936145756,-0.1759546746493516,0.8947368421052632,-1.652217644305383,0.2432287954383464,0.2900035637918746,0.466767640769779
A,14,34,2015-04-29,leicester,chelsea,0.15789473684210525,-0.9171739637837829,-0.008218530789683499,1.2407701539651506,0,1,1,1.9739666758479166,0.7924982218592862,1.2506823176011854,1,0,-1.706270455678855,-1.7436734992634293,-1.5168975674053304,-2.5016996659122683,-1.2628645636225615,0.47368421052631576,0.8577113873264527,1.597399513512324,1.0743846813643363,0.9457095318772791,1.3076233978487284,0.3585911723866533,1,0.045436619808059214,0.19605809128630702,0.25933609958506226,0.5446058091286307
H,14,34,2015-05-02,aston_villa,everton,0.2631578947368421,-0.8543230803135285,-0.3017162337217851,0.7563832631889629,0,0,0.42105263157894735,-0.2886651290812395,-0.0208365412254019,0.43825821104419255,0,0,-0.8052695549903516,-0.5694825906685269,-1.2432745563739294,-1.0365754106195773,-1.191591784017761,0.7368421052631579,-1.7253223733820384,0.09573134569815178,-0.09980622723056602,0.12484049878307596,0.4285488446731138,-1.10250080951176,0.7894736842105263,0.7846066582497974,0.3711506799195073,0.2978230379901214,0.3310262820903714
H,14,35,2015-05-02,leicester,newcastle,0.10526315789473684,-0.97713661115564,-0.10455018458071673,1.1914929933467904,0,1,0.3157894736842105,-0.732524853333933,-0.40153914917940037,0.5332977419013105,0,0,-1.706270455678855,-1.7436734992634293,-1.5168975674053304,-2.5016996659122683,-1.2628645636225615,0.47368421052631576,0.8577113873264527,-0.8052695549903516,-0.8043207723875074,-0.9696515453425283,-0.45052570850250084,-0.9955916401045591,0.7894736842105263,-0.39319175465187256,0.5289322100964458,0.263753258403888,0.20731453149966625
H,14,35,2015-05-02,liverpool,queens_rangers,0.7894736842105263,0.6739927541408819,0.38997302611698154,0.7078074326240403,1,0,0.05263157894736842,-1.221748368977347,-0.37488619584305927,0.7930659517436046,0,1,0.3960649792609862,-0.09980622723056602,0.12484049878307596,0.1355239936145756,-0.1759546746493516,0.8947368421052632,-1.652217644305383,-0.8052695549903516,-1.0391589541064878,-1.2432745563739294,-1.0365754106195773,-1.2450463687213613,0.6842105263157895,1.6699861548448462,0.7214928935662362,0.17521970272322882,0.1032874037105349
A,14,35,2015-05-02,man_united,west_brom,0.8421052631578947,1.102063330328869,0.4226562395012724,0.7552494578686412,1,0,0.3684210526315789,-0.6102189744230796,-0.43400980753676965,1.8788226025151171,0,0,0.9967322463866551,1.5440610448022971,0.39846350981447703,-1.915649963795192,-0.21159106445175194,1,-1.205466522170266,-1.105603188553186,-1.2739971358254683,-0.9696515453425283,-1.915649963795192,-1.2628645636225615,0.6842105263157895,1.3044625094615696,0.6962399208806582,0.20409527826231355,0.09966480085702824
H,14,35,2015-05-02,sunderland,southampton,0.21052631578947367,-0.8548307322447866,-0.49324515727663953,0.9521332887539272,0,0,0.6842105263157895,0.6128398146854551,0.25699660230870575,1.2136615342392632,0,0,-1.105603188553186,-1.2739971358254683,-1.2432745563739294,-1.0365754106195773,-1.0312280299069594,0.6842105263157895,0.045436619808059214,-0.5049359214275172,-0.5694825906685269,-0.42240552327972614,0.1355239936145756,-1.209409978918961,0.631578947368421,-0.1738775674219067,0.24145344066405802,0.2849712119465336,0.4735753473894085
H,14,35,2015-05-02,swansea,stoke,0.631578947368421,0.18476923849746796,-0.37880297131635793,1.2743173186877297,0,0,0.5789473684210527,0.0013104201311877654,-0.11096592183736406,0.8782645924800782,0,0,-0.8052695549903516,-1.2739971358254683,-0.6960285343111272,-0.7435505595610391,-1.2628645636225615,0.6842105263157895,-0.39319175465187256,-0.5049359214275172,-0.5694825906685269,-0.9696515453425283,-0.45052570850250084,-1.0312280299069594,0.6842105263157895,0.4190830128665209,0.4249898863996676,0.2904516679240332,0.2845584456762992
H,14,35,2015-05-02,west_ham,burnley,0.47368421052631576,-0.18214839823509243,-0.5016858661925431,1.3563383220966032,0,0,0,-1.2829013084327736,-0.3292878583072222,0.6720502519352995,0,1,-0.8052695549903516,-1.0391589541064878,-0.9696515453425283,-1.3296002616781155,-1.209409978918961,0.6842105263157895,-0.027668109268596086,-2.306937722804524,-1.7436734992634293,-2.3377666004995334,-1.6226251127366538,-1.3341373432273622,0.42105263157894735,0.5652924710198315,0.4121696819111215,0.2859952894893496,0.301835028599529
H,14,35,2015-05-03,chelsea,crystal_palace,1,2.01935742216027,0.8056401104027263,1.1192344773486043,1,0,0.42105263157894735,-0.3044542771459459,0.12441874523611059,1.336276776441193,0,0,1.597399513512324,1.0743846813643363,0.9457095318772791,1.3076233978487284,0.3585911723866533,1,0.045436619808059214,-1.4059368221160204,-1.0391589541064878,-1.7905205784367315,-1.0365754106195773,-1.2806827585237617,0.5263157894736842,1.1582530513082592,0.7352492694638669,0.18805414007441212,0.07669659046172102
A,14,35,2015-05-03,tottenham,man_city,0.7368421052631579,0.6739927541408819,-0.18276156348495937,0.9026375785320794,1,0,0.8947368421052632,1.2243692092397225,0.8332585615172421,1.8523393210299925,1,0,0.09573134569815178,-0.09980622723056602,-0.14878251224832512,-0.45052570850250084,-0.6748641318829561,0.8421052631578947,-2.5375971409004316,1.2970658799494896,1.0743846813643363,1.21933254290868,1.3076233978487284,1.2495009174466614,0.9473684210526315,1.1582530513082592,0.2934410418033639,0.2670553350472031,0.43950362314943286
A,14,35,2015-05-04,hull,arsenal,0.2631578947368421,-0.7936777927893598,0.03986323529255176,0.8279224305066236,0,0,0.9473684210526315,1.4078280276060027,0.888459990871367,1.3198403747620513,1,0,-1.3999533446547312,-1.2776225544482942,-1.2148176371128319,-1.8102924345686475,-1.2450463687213613,0.5263157894736842,1.0415475425801035,0.696233481566258,0.6151516002899174,0.6670575407106434,0.1639310578528562,-0.35413662366135323,0.8947368421052632,-0.5423293458180956,0.17722409107322726,0.26274778113537445,0.5600281277913982
H,14,35,2015-05-09,aston_villa,west_ham,0.15789473684210525,-0.9159836717002132,-0.30021376818939277,0.6748634209813311,0,0,0.47368421052631576,-0.18214839823509243,-0.5016858661925431,1.3563383220966032,0,0,-0.8010428228773058,0.378554830947641,-1.2148176371128319,-0.9641966521022888,-1.191591784017761,0.7368421052631579,-1.2629933300392764,-0.8010428228773058,-0.5678322464214648,-0.6771390148775533,-2.092324362057434,-1.209409978918961,0.6842105263157895,-0.328505965884339,0.5421660505138801,0.257564449194258,0.20026950029186183
A,14,36,2015-05-09,crystal_palace,man_united,0.42105263157894735,-0.3817874571146667,0.08054114803824923,1.2107999797191538,0,0,0.8421052631578947,1.0026220157560846,0.48627827706040344,0.7125212636922142,1,0,-1.3999533446547312,-1.0410257851060176,-1.7524962593481106,-0.9641966521022888,-1.2806827585237617,0.5263157894736842,0.8910792381822736,0.9956887424549707,1.5615386776590232,0.6670575407106434,-2.37435628954622,-0.21159106445175194,1,-1.334267790017195,0.20604064239225603,0.27337794730816095,0.520581410299583
A,14,36,2015-05-09,everton,sunderland,0.47368421052631576,-0.2614040246911231,-0.08124737149188346,0.4480756294151314,0,0,0.3157894736842105,-0.7429377543852974,-0.43132041693874185,0.876694235755015,0,0,0.0973229597888325,-0.09463870773691192,0.1293789184753647,0.4459629853416424,-1.10250080951176,0.7894736842105263,0.6059813982705983,-1.1004980837660185,-0.5678322464214648,-0.9459783259951926,-1.246228579591075,-1.0312280299069594,0.6842105263157895,-0.11468258595058246,0.5823094083070712,0.25409865089763106,0.1635919407952976
A,14,36,2015-05-09,hull,burnley,0.10526315789473684,-0.8633211868088411,-0.2284233192355115,1.3788743923109121,0,0,0,-1.3448549165030155,-0.47563061975657983,0.7941082977516454,0,1,-1.3999533446547312,-1.2776225544482942,-1.2148176371128319,-1.8102924345686475,-1.2450463687213613,0.5263157894736842,1.0415475425801035,-2.2983191273208696,-1.750816093132847,-2.2901748815833893,-1.5282605070798612,-1.3341373432273622,0.42105263157894735,0.8198047782043548,0.5151791575113025,0.28047002844454855,0.2043508140441492
H,14,36,2015-05-09,leicester,southampton,0.15789473684210525,-0.8633211868088411,0.18285865681685667,1.8639271053105237,0,1,0.6842105263157895,0.5210882860619102,0.2774806972749005,1.0895458476222095,0,0,-1.699408605543444,-1.750816093132847,-1.7524962593481106,-2.37435628954622,-1.2628645636225615,0.47368421052631576,1.976034906735041,-0.501587561988593,-0.5678322464214648,-0.408299703759914,-0.4001327971247163,-1.209409978918961,0.631578947368421,-0.2572315059064202,0.35776444310844074,0.2908826629427679,0.35135289394879127
D,14,36,2015-05-09,newcastle,west_brom,0.21052631578947367,-0.8031294705970693,-0.6508198037366151,1.0400958592885323,0,0,0.3684210526315789,-0.5021708895382103,-0.49676160282808673,1.7159709593551784,0,0,-0.8010428228773058,-0.8044290157637413,-0.6771390148775533,-0.4001327971247163,-0.9955916401045591,0.7894736842105263,-0.043408125972663615,-1.1004980837660185,-1.2776225544482942,-1.4836569482304713,-1.8102924345686475,-1.2628645636225615,0.6842105263157895,1.25537092251386,0.4414113463992315,0.28486429912973665,0.27372435447103183
H,14,36,2015-05-09,stoke,tottenham,0.5263157894736842,-0.08082887605580776,-0.2837511415981276,1.0545499674250804,0,0,0.7368421052631579,0.5812800022736819,-0.13545231399789778,0.8269780550055074,1,0,-0.501587561988593,-0.5678322464214648,-0.9459783259951926,-0.6821647246135025,-1.0312280299069594,0.6842105263157895,0.32088355835892285,0.0973229597888325,-0.09463870773691192,-0.13946039264227464,-0.11810086963593004,-0.6748641318829561,0.8421052631578947,-2.4904979185478813,0.2881658855069028,0.2839895683256433,0.42784454616745393
