date,hometeam,awayteam,fthg,ftag,ftr,referee,hs,as,hst,ast,hf,af,hc,ac,hy,ay,hr,ar,b365h,b365d,b365a,bwh,bwd,bwa,iwh,iwd,iwa,psh,psd,psa,whh,whd,wha,vch,vcd,vca,psch,pscd,psca,season
03/01/17,Crystal Palace,Swansea,1,2,A,P Tierney,7,11,3,4,13,14,4,5,2,1,0,0,1.75,3.5,4.75,1.78,3.6,4.75,1.8,3.6,4.5,1.8,3.77,5.0,1.83,3.4,5.0,1.8,3.7,5.0,1.88,3.71,4.58,16
03/01/17,Stoke,Watford,2,0,H,N Swarbrick,17,9,5,2,10,15,7,6,1,2,0,0,1.8,3.5,4.5,1.9,3.5,4.2,2.0,3.4,3.8,1.89,3.58,4.7,1.95,3.4,4.2,1.85,3.5,4.75,1.85,3.57,5.02,16
04/01/17,Tottenham,Chelsea,2,0,H,M Atkinson,9,11,2,2,9,8,1,6,3,2,0,0,2.63,3.25,2.63,2.85,3.3,2.55,3.15,3.3,2.3,2.77,3.35,2.77,2.9,3.1,2.62,2.8,3.4,2.63,2.71,3.09,3.05,16
14/01/17,Burnley,Southampton,1,0,H,P Tierney,9,20,3,5,14,14,2,7,1,2,0,0,3.6,3.4,2.2,3.5,3.25,2.2,3.2,3.35,2.25,3.75,3.35,2.2,3.5,3.2,2.25,3.5,3.3,2.2,4.33,3.45,2.0,16
14/01/17,Hull,Bournemouth,3,1,H,M Atkinson,14,8,3,6,13,11,4,5,0,1,0,0,3.3,3.5,2.3,3.2,3.4,2.25,3.15,3.3,2.3,3.34,3.62,2.25,3.2,3.4,2.3,3.3,3.5,2.3,3.0,3.46,2.51,16
14/01/17,Leicester,Chelsea,0,3,A,A Marriner,7,8,2,3,8,9,3,5,1,0,0,0,6.0,4.1,1.62,5.75,3.8,1.62,5.0,4.0,1.65,6.1,3.96,1.66,6.0,3.6,1.67,5.75,4.0,1.65,4.98,3.62,1.84,16
14/01/17,Sunderland,Stoke,1,3,A,M Dean,14,14,3,6,16,11,5,2,3,1,0,0,3.1,3.3,2.5,2.95,3.3,2.45,2.65,3.3,2.65,3.09,3.45,2.46,3.0,3.3,2.5,3.1,3.4,2.45,3.39,3.51,2.27,16
14/01/17,Swansea,Arsenal,0,4,A,M Jones,12,14,3,6,12,8,3,2,2,0,0,0,7.0,4.75,1.5,6.25,4.6,1.48,6.5,4.2,1.5,6.54,4.71,1.53,6.5,4.33,1.53,6.5,4.8,1.5,6.95,4.92,1.49,16
14/01/17,Tottenham,West Brom,4,0,H,A Taylor,21,3,11,0,11,12,8,0,0,2,0,0,1.33,5.5,11.0,1.33,5.25,9.5,1.35,5.3,8.0,1.32,5.51,12.56,1.33,5.0,11.0,1.33,5.2,12.0,1.34,5.38,11.29,16
14/01/17,Watford,Middlesbrough,0,0,D,J Moss,12,5,5,1,15,15,3,1,3,1,0,0,2.5,3.2,3.2,2.5,3.1,3.1,2.3,3.3,3.15,2.51,3.18,3.25,2.5,3.1,3.1,2.5,3.1,3.3,2.35,3.14,3.62,16
14/01/17,West Ham,Crystal Palace,3,0,H,N Swarbrick,14,10,3,1,10,14,2,2,4,2,0,0,2.38,3.4,3.2,2.35,3.3,3.1,2.2,3.35,3.3,2.41,3.41,3.2,2.4,3.2,3.2,2.4,3.4,3.2,2.43,3.29,3.29,16
15/01/17,Everton,Man City,4,0,H,M Clattenburg,6,13,4,5,17,7,3,6,2,2,0,0,4.5,4.0,1.8,4.4,3.8,1.78,4.1,3.5,1.9,4.54,3.9,1.84,4.33,3.75,1.83,4.6,3.9,1.8,4.75,3.93,1.8,16
15/01/17,Man United,Liverpool,1,1,D,M Oliver,9,13,3,4,17,13,5,7,1,3,0,0,2.15,3.4,3.75,2.15,3.3,3.6,2.2,3.3,3.35,2.16,3.34,3.88,2.2,3.3,3.6,2.05,3.3,3.5,2.03,3.41,4.28,16
21/01/17,Bournemouth,Watford,2,2,D,L Mason,15,10,5,3,6,16,9,4,1,1,0,0,1.83,3.75,4.75,1.8,3.7,4.4,1.9,3.5,4.1,1.84,3.77,4.73,1.85,3.6,4.5,1.85,3.75,4.6,1.92,3.66,4.43,16
21/01/17,Crystal Palace,Everton,0,1,A,A Taylor,8,16,2,8,10,15,8,7,0,1,0,0,3.25,3.4,2.38,3.0,3.4,2.35,3.3,3.35,2.2,3.19,3.45,2.4,3.2,3.2,2.4,3.2,3.4,2.4,3.02,3.31,2.58,16
21/01/17,Liverpool,Swansea,2,3,A,K Friend,16,6,5,3,7,7,6,3,1,1,0,0,1.22,7.0,15.0,1.2,7.0,13.0,1.2,6.5,15.0,1.22,7.55,14.0,1.22,6.5,15.0,1.22,7.0,15.0,1.27,6.5,13.0,16
21/01/17,Man City,Tottenham,2,2,D,A Marriner,17,6,7,2,10,7,5,4,2,4,0,0,2.15,3.5,3.6,2.1,3.5,3.5,2.1,3.4,3.5,2.13,3.52,3.75,2.15,3.4,3.6,2.15,3.5,3.7,2.15,3.58,3.62,16
21/01/17,Middlesbrough,West Ham,1,3,A,M Atkinson,11,13,2,5,7,14,7,5,2,1,0,0,2.5,3.2,3.25,2.45,3.1,3.1,2.5,3.2,2.9,2.47,3.17,3.33,2.5,3.1,3.2,2.45,3.2,3.3,2.58,3.11,3.21,16
21/01/17,Stoke,Man United,1,1,D,M Clattenburg,6,25,1,8,12,13,1,7,4,0,0,0,6.0,4.2,1.6,5.75,4.1,1.57,5.7,3.9,1.6,6.08,4.08,1.64,6.0,4.0,1.62,6.0,4.1,1.62,5.92,4.35,1.61,16
21/01/17,West Brom,Sunderland,2,0,H,C Pawson,14,9,5,3,15,12,1,4,1,1,0,0,1.7,3.8,5.75,1.67,3.8,5.25,1.7,3.7,5.0,1.7,3.91,5.68,1.7,3.5,6.0,1.7,3.9,5.4,1.68,3.99,5.68,16
22/01/17,Arsenal,Burnley,2,1,H,J Moss,24,13,8,7,12,11,10,4,1,3,1,0,1.2,7.5,17.0,1.18,7.5,14.5,1.22,6.2,13.5,1.22,7.35,15.7,1.2,7.0,15.0,1.2,7.0,18.0,1.21,7.55,17.0,16
22/01/17,Chelsea,Hull,2,0,H,N Swarbrick,9,9,5,4,12,10,9,7,1,3,0,0,1.18,8.0,19.0,1.16,7.75,16.5,1.15,7.5,18.0,1.18,8.5,18.0,1.2,7.0,15.0,1.18,8.0,17.0,1.18,8.5,17.5,16
22/01/17,Southampton,Leicester,3,0,H,M Oliver,20,11,7,2,8,10,7,2,0,1,0,0,1.83,3.5,5.25,1.83,3.5,4.6,2.0,3.4,3.8,1.86,3.48,5.1,1.85,3.3,5.0,1.83,3.5,5.2,1.83,3.6,5.07,16
31/01/17,Arsenal,Watford,1,2,A,A Marriner,20,10,5,6,12,15,9,5,3,3,0,0,1.22,7.0,15.0,1.22,6.5,13.0,1.22,6.5,12.5,1.24,6.92,14.64,1.25,6.0,13.0,1.22,7.0,15.0,1.23,7.28,14.2,16
31/01/17,Bournemouth,Crystal Palace,0,2,A,J Moss,10,11,2,4,14,23,2,3,0,4,0,0,2.05,3.5,3.9,2.05,3.4,3.75,2.15,3.35,3.4,2.12,3.57,3.73,2.1,3.4,3.75,2.1,3.5,3.8,2.18,3.36,3.79,16
31/01/17,Burnley,Leicester,1,0,H,M Dean,24,13,3,5,4,8,10,2,1,0,0,0,2.9,3.25,2.7,2.8,3.2,2.65,2.65,3.3,2.65,2.89,3.29,2.7,2.88,3.2,2.62,2.88,3.25,2.7,3.0,3.2,2.67,16
31/01/17,Liverpool,Chelsea,1,1,D,M Clattenburg,7,8,3,2,13,8,3,3,2,1,0,0,2.65,3.25,2.9,2.6,3.3,2.9,2.6,3.2,2.8,2.63,3.33,2.95,2.6,3.2,3.0,2.63,3.3,2.88,2.58,3.2,3.12,16
31/01/17,Middlesbrough,West Brom,1,1,D,S Attwell,11,16,3,5,12,13,4,2,2,1,0,0,2.7,3.1,3.0,2.65,3.0,2.95,2.6,3.15,2.85,2.73,3.05,3.06,2.7,3.0,3.0,2.7,3.0,3.1,2.71,3.01,3.13,16
31/01/17,Sunderland,Tottenham,0,0,D,L Mason,3,14,1,3,9,13,2,12,2,1,0,0,9.5,5.25,1.36,9.5,5.25,1.33,7.5,4.8,1.4,9.13,5.41,1.38,9.0,5.0,1.36,9.5,5.4,1.36,8.75,5.71,1.37,16
31/01/17,Swansea,Southampton,2,1,H,R East,11,10,5,2,10,19,5,4,2,0,0,0,3.4,3.4,2.3,3.25,3.3,2.3,3.15,3.3,2.3,3.29,3.42,2.36,3.4,3.2,2.3,3.3,3.4,2.3,3.25,3.46,2.36,16
01/02/17,Man United,Hull,0,0,D,M Jones,15,6,6,2,20,16,7,1,1,4,0,0,1.2,7.5,17.0,1.18,7.5,15.0,1.2,6.5,15.0,1.2,7.88,17.01,1.2,7.0,17.0,1.18,7.5,20.0,1.2,8.0,15.75,16
01/02/17,Stoke,Everton,1,1,D,C Pawson,14,14,7,5,21,12,5,5,1,0,0,0,2.88,3.4,2.63,2.75,3.3,2.6,2.65,3.3,2.65,2.85,3.4,2.67,2.88,3.25,2.62,2.88,3.4,2.63,3.2,3.37,2.43,16
01/02/17,West Ham,Man City,0,4,A,K Friend,6,11,1,4,11,14,2,4,3,3,0,0,6.0,4.5,1.57,5.5,4.33,1.57,5.5,4.0,1.6,5.94,4.55,1.58,6.0,4.2,1.57,6.0,4.6,1.55,5.73,4.68,1.58,16
04/02/17,Chelsea,Arsenal,3,1,H,M Atkinson,13,9,6,5,14,8,10,13,1,1,0,0,1.95,3.6,4.2,1.95,3.5,4.0,2.1,3.4,3.5,1.94,3.58,4.42,2.0,3.3,4.2,1.95,3.6,4.3,2.08,3.36,4.13,16
04/02/17,Crystal Palace,Sunderland,0,4,A,A Marriner,21,10,9,7,8,8,6,1,3,3,0,0,1.7,3.9,5.5,1.67,3.8,5.25,1.75,3.6,4.8,1.73,3.91,5.37,1.67,3.8,5.5,1.7,3.8,5.75,1.7,3.82,5.81,16
04/02/17,Everton,Bournemouth,6,3,H,M Jones,15,18,10,8,14,4,4,8,3,1,0,0,1.7,4.0,5.25,1.7,3.8,5.0,1.7,3.7,5.0,1.74,4.0,5.14,1.73,3.6,5.5,1.7,4.0,5.4,1.7,4.03,5.41,16
04/02/17,Hull,Liverpool,2,0,H,L Mason,7,22,4,5,9,12,1,15,2,1,0,0,8.0,4.75,1.45,7.25,4.5,1.45,6.2,4.0,1.55,7.68,4.59,1.49,8.0,4.5,1.44,8.0,4.75,1.45,7.15,4.43,1.53,16
04/02/17,Southampton,West Ham,1,3,A,G Scott,21,6,7,4,12,15,3,2,0,2,0,0,1.85,3.75,4.5,1.8,3.6,4.6,1.85,3.5,4.3,1.85,3.67,4.84,1.83,3.6,4.5,1.87,3.6,4.75,1.78,3.86,5.0,16
04/02/17,Tottenham,Middlesbrough,1,0,H,M Clattenburg,17,8,5,0,8,11,11,2,0,1,0,0,1.29,6.0,13.0,1.26,5.5,13.0,1.3,5.5,9.5,1.29,5.95,13.45,1.29,5.5,13.0,1.29,6.0,13.0,1.29,6.15,12.5,16
04/02/17,Watford,Burnley,2,1,H,M Oliver,16,11,7,7,12,10,3,6,5,0,0,1,2.15,3.3,3.9,2.1,3.25,3.8,2.1,3.4,3.5,2.12,3.28,4.1,2.15,3.2,3.8,2.15,3.25,4.0,2.13,3.23,4.14,16
04/02/17,West Brom,Stoke,1,0,H,K Friend,16,12,4,2,6,13,5,6,2,2,0,0,2.3,3.25,3.5,2.25,3.25,3.4,2.2,3.3,3.35,2.31,3.29,3.53,2.38,3.1,3.4,2.3,3.3,3.5,2.41,3.2,3.41,16
05/02/17,Leicester,Man United,0,3,A,A Taylor,11,15,1,9,12,13,10,3,2,4,0,0,5.75,4.0,1.65,5.25,3.8,1.67,5.0,3.7,1.7,5.95,3.89,1.68,5.5,3.75,1.7,5.4,3.9,1.7,5.29,3.84,1.75,16
05/02/17,Man City,Swansea,2,1,H,M Dean,17,4,5,2,9,13,10,3,2,3,0,0,1.22,7.0,15.0,1.2,7.25,13.0,1.25,6.0,11.0,1.23,7.55,13.6,1.22,7.0,13.0,1.22,7.5,13.0,1.22,7.8,14.5,16
11/02/17,Arsenal,Hull,2,0,H,M Clattenburg,17,9,7,4,12,9,3,8,3,1,0,1,1.29,6.0,13.0,1.26,5.75,11.5,1.3,5.5,9.5,1.3,6.2,11.44,1.3,5.5,11.0,1.29,6.0,12.0,1.3,6.06,11.42,16
11/02/17,Liverpool,Tottenham,2,0,H,A Taylor,17,7,9,2,14,14,10,3,3,4,0,0,2.3,3.4,3.4,2.25,3.4,3.25,2.2,3.35,3.3,2.22,3.41,3.61,2.3,3.2,3.4,2.25,3.4,3.5,2.22,3.47,3.55,16
11/02/17,Man United,Watford,2,0,H,R Madley,22,9,11,3,10,12,5,1,1,0,0,0,1.25,6.5,14.0,1.25,6.25,11.5,1.27,5.8,10.5,1.27,6.4,13.0,1.25,6.0,13.0,1.25,6.5,15.0,1.27,6.45,12.75,16
11/02/17,Middlesbrough,Everton,0,0,D,M Dean,9,7,3,3,14,9,5,2,2,0,0,0,3.9,3.3,2.15,3.7,3.3,2.1,3.7,3.35,2.05,3.8,3.35,2.18,3.6,3.2,2.2,3.75,3.3,2.2,3.89,3.33,2.16,16
11/02/17,Stoke,Crystal Palace,1,0,H,M Atkinson,7,6,4,1,10,14,5,5,1,3,0,0,2.15,3.3,3.9,2.05,3.3,3.9,2.1,3.3,3.6,2.13,3.42,3.86,2.1,3.3,3.8,2.1,3.4,3.9,2.13,3.32,4.0,16
11/02/17,Sunderland,Southampton,0,4,A,P Tierney,6,15,1,8,12,14,6,2,1,0,0,0,3.9,3.4,2.1,3.7,3.4,2.05,3.3,3.35,2.2,3.92,3.54,2.07,3.8,3.3,2.1,3.8,3.5,2.1,3.81,3.6,2.08,16
11/02/17,West Ham,West Brom,2,2,D,M Oliver,16,8,4,3,7,14,7,5,3,2,0,0,2.25,3.3,3.6,2.15,3.3,3.5,2.1,3.4,3.5,2.28,3.25,3.65,2.25,3.2,3.6,2.25,3.4,3.5,2.3,3.28,3.56,16
12/02/17,Burnley,Chelsea,1,1,D,K Friend,6,13,4,2,12,11,1,1,3,2,0,0,9.0,5.0,1.4,7.75,4.6,1.42,7.5,4.8,1.4,8.59,4.73,1.44,8.0,4.5,1.44,9.0,4.75,1.4,8.2,4.44,1.49,16
12/02/17,Swansea,Leicester,2,0,H,J Moss,10,9,4,1,7,14,7,3,2,2,0,0,2.4,3.3,3.25,2.4,3.25,3.1,2.4,3.3,2.95,2.44,3.3,3.25,2.5,3.2,3.1,2.38,3.3,3.25,2.51,3.36,3.08,16
13/02/17,Bournemouth,Man City,0,2,A,N Swarbrick,5,17,1,5,8,11,3,7,2,3,0,0,7.5,5.0,1.44,6.75,4.75,1.45,7.0,4.3,1.47,6.97,4.95,1.48,7.0,4.8,1.44,7.5,4.8,1.44,7.7,5.17,1.43,16
25/02/17,Chelsea,Swansea,3,1,H,N Swarbrick,16,3,5,2,11,14,8,1,1,3,0,0,1.25,6.5,15.0,1.22,6.25,14.0,1.22,6.5,12.0,1.27,6.51,12.91,1.25,6.0,13.0,1.25,6.5,13.0,1.28,6.2,13.0,16
25/02/17,Crystal Palace,Middlesbrough,1,0,H,R Madley,15,11,3,4,13,15,4,2,3,1,0,0,2.1,3.2,4.2,2.1,3.2,3.9,2.1,3.4,3.5,2.12,3.13,4.37,2.15,3.1,4.0,2.1,3.2,4.0,2.1,3.26,4.21,16
25/02/17,Everton,Sunderland,2,0,H,S Attwell,20,10,8,1,10,16,10,6,0,2,0,0,1.4,5.25,8.5,1.4,4.6,8.5,1.45,4.4,7.2,1.43,5.18,7.91,1.4,4.8,8.5,1.4,5.25,8.5,1.43,4.93,8.28,16
25/02/17,Hull,Burnley,1,1,D,M Atkinson,15,10,1,3,8,13,6,3,1,1,0,1,2.15,3.3,3.9,2.15,3.25,3.6,2.2,3.35,3.3,2.2,3.22,3.91,2.2,3.1,3.8,2.15,3.3,3.9,2.15,3.29,3.98,16
25/02/17,Watford,West Ham,1,1,D,C Pawson,9,13,1,2,18,14,4,6,4,1,0,1,2.63,3.3,2.9,2.55,3.25,2.85,2.6,3.25,2.75,2.63,3.26,3.0,2.62,3.2,2.9,2.63,3.3,2.9,2.84,3.23,2.79,16
25/02/17,West Brom,Bournemouth,2,1,H,M Clattenburg,13,12,4,4,12,5,8,6,2,0,0,0,2.1,3.4,4.0,2.05,3.4,3.75,1.9,3.5,4.1,2.11,3.44,3.93,2.1,3.3,3.8,2.05,3.5,4.0,2.21,3.3,3.77,16
26/02/17,Tottenham,Stoke,4,0,H,J Moss,21,5,9,3,11,14,8,5,2,3,0,0,1.44,5.0,7.5,1.4,4.75,8.25,1.4,4.8,7.5,1.43,4.89,8.49,1.44,4.5,8.0,1.44,4.8,8.0,1.38,5.3,9.2,16
27/02/17,Leicester,Liverpool,3,1,H,M Oliver,13,17,7,7,8,5,5,12,0,0,0,0,5.5,4.2,1.65,5.75,4.0,1.6,5.0,3.7,1.7,5.75,4.27,1.63,5.5,3.8,1.67,6.0,4.2,1.6,5.75,4.05,1.67,16
04/03/17,Leicester,Hull,3,1,H,M Dean,17,10,5,4,12,13,10,4,1,1,0,0,1.85,3.6,4.75,1.85,3.5,4.5,1.8,3.6,4.5,1.87,3.55,4.92,1.85,3.4,4.8,1.83,3.6,5.0,1.83,3.61,5.05,16
04/03/17,Liverpool,Arsenal,3,1,H,R Madley,18,7,7,3,8,15,9,3,1,2,0,0,2.15,3.6,3.6,2.05,3.5,3.6,2.0,3.4,3.8,2.14,3.51,3.73,2.15,3.4,3.6,2.15,3.6,3.6,2.0,3.72,3.97,16
04/03/17,Man United,Bournemouth,1,1,D,K Friend,20,3,7,1,9,11,15,2,3,2,0,1,1.25,6.5,15.0,1.25,6.0,12.0,1.2,6.5,15.0,1.27,6.55,12.75,1.25,6.0,13.0,1.25,6.0,13.0,1.24,6.95,13.75,16
04/03/17,Stoke,Middlesbrough,2,0,H,C Pawson,13,8,8,2,16,20,6,1,1,2,0,0,1.95,3.4,4.5,1.95,3.3,4.33,2.0,3.4,3.8,2.0,3.3,4.6,1.95,3.3,4.5,1.93,3.4,4.75,2.02,3.29,4.52,16
04/03/17,Swansea,Burnley,3,2,H,A Taylor,23,6,10,4,7,13,9,2,2,2,0,0,2.0,3.5,4.2,2.0,3.4,3.9,1.9,3.5,4.1,2.05,3.35,4.27,2.0,3.4,4.0,2.05,3.4,4.1,2.01,3.39,4.38,16
04/03/17,Watford,Southampton,3,4,A,J Moss,16,20,4,11,16,9,6,5,3,2,0,0,3.6,3.4,2.2,3.5,3.2,2.2,3.15,3.3,2.3,3.54,3.38,2.26,3.5,3.1,2.3,3.7,3.3,2.2,4.12,3.51,2.03,16
04/03/17,West Brom,Crystal Palace,0,2,A,M Jones,11,10,1,4,8,12,5,5,0,1,0,0,2.2,3.3,3.8,2.2,3.1,3.6,2.0,3.4,3.8,2.23,3.28,3.74,2.2,3.1,3.8,2.2,3.2,3.75,2.37,3.23,3.48,16
05/03/17,Sunderland,Man City,0,2,A,M Atkinson,11,14,3,7,11,4,6,4,1,0,0,0,11.0,6.5,1.29,10.0,6.0,1.28,9.5,5.5,1.3,10.81,6.35,1.3,11.0,5.5,1.3,10.5,6.0,1.3,10.95,6.6,1.29,16
05/03/17,Tottenham,Everton,3,2,H,M Oliver,20,8,7,4,9,14,7,2,1,2,0,0,1.67,4.2,5.25,1.6,4.0,5.75,1.7,3.7,5.0,1.64,4.17,5.88,1.67,3.8,5.5,1.65,4.1,5.75,1.62,4.28,5.88,16
06/03/17,West Ham,Chelsea,1,2,A,A Marriner,11,9,2,4,8,8,6,4,0,1,0,0,6.0,4.1,1.62,5.75,4.0,1.6,5.7,3.9,1.6,5.75,4.3,1.63,6.0,4.0,1.62,6.0,4.1,1.62,6.15,4.25,1.61,16
08/03/17,Man City,Stoke,0,0,D,N Swarbrick,12,5,1,2,8,11,8,1,1,3,0,0,1.25,6.5,15.0,1.25,6.0,12.5,1.22,6.5,12.5,1.25,6.8,13.6,1.25,6.0,13.0,1.22,6.25,13.0,1.24,7.05,14.25,16
11/03/17,Bournemouth,West Ham,3,2,H,R Madley,21,15,9,7,20,15,5,6,4,2,0,0,2.6,3.5,2.8,2.5,3.4,2.8,2.5,3.3,2.85,2.67,3.4,2.84,2.62,3.3,2.8,2.63,3.5,2.8,2.59,3.51,2.86,16
11/03/17,Everton,West Brom,3,0,H,G Scott,16,5,5,2,8,12,4,6,1,2,0,0,1.67,3.8,6.0,1.6,3.7,5.75,1.65,3.8,5.3,1.68,3.89,6.0,1.7,3.75,5.5,1.7,3.75,6.0,1.65,3.92,6.35,16
11/03/17,Hull,Swansea,2,1,H,A Marriner,15,11,7,3,14,5,2,7,3,1,0,0,2.55,3.3,3.0,2.5,3.2,3.0,2.5,3.3,2.85,2.58,3.24,3.08,2.6,3.1,3.0,2.5,3.3,3.1,2.56,3.29,3.07,16
12/03/17,Liverpool,Burnley,2,1,H,C Pawson,10,11,3,1,12,16,11,1,2,2,0,0,1.25,6.5,14.0,1.22,6.5,12.5,1.22,6.2,13.5,1.26,6.55,13.5,1.25,6.0,13.0,1.22,6.5,15.0,1.29,6.1,12.25,16
18/03/17,Bournemouth,Swansea,2,0,H,M Dean,12,10,6,1,10,9,2,4,0,2,0,0,2.15,3.5,3.6,2.1,3.4,3.6,2.3,3.3,3.15,2.15,3.51,3.7,2.2,3.3,3.5,2.2,3.5,3.5,2.22,3.51,3.51,16
18/03/17,Crystal Palace,Watford,1,0,H,M Atkinson,7,6,0,2,8,15,3,2,0,2,0,0,1.91,3.5,4.75,1.9,3.5,4.2,2.0,3.4,3.8,1.94,3.45,4.63,1.91,3.4,4.5,1.95,3.5,4.5,1.94,3.43,4.67,16
18/03/17,Everton,Hull,4,0,H,P Tierney,14,6,8,0,9,7,5,8,2,0,0,1,1.53,4.33,7.0,1.53,4.1,6.75,1.5,4.2,6.5,1.52,4.46,7.15,1.53,4.0,7.0,1.5,4.33,7.5,1.57,4.18,6.85,16
18/03/17,Stoke,Chelsea,1,2,A,A Taylor,5,20,1,7,16,11,5,11,4,2,1,0,6.5,4.0,1.62,5.5,4.1,1.6,5.3,3.8,1.65,6.54,4.04,1.61,6.0,4.0,1.62,6.5,4.0,1.62,6.07,3.7,1.71,16
18/03/17,Sunderland,Burnley,0,0,D,R Madley,14,17,5,3,14,7,3,5,2,1,0,0,2.55,3.3,3.0,2.55,3.1,2.95,2.4,3.3,2.95,2.62,3.23,3.04,2.6,3.2,2.88,2.55,3.3,3.0,2.66,3.19,3.02,16
18/03/17,West Brom,Arsenal,3,1,H,N Swarbrick,12,11,8,2,5,6,4,5,1,0,0,0,5.25,4.0,1.73,4.75,3.9,1.72,5.0,3.7,1.7,5.36,4.02,1.71,5.0,3.8,1.73,5.25,4.0,1.7,5.85,4.21,1.63,16
18/03/17,West Ham,Leicester,2,3,A,R East,20,11,7,5,10,14,6,5,0,1,0,0,2.3,3.5,3.3,2.25,3.4,3.25,2.2,3.35,3.3,2.33,3.49,3.28,2.38,3.3,3.2,2.38,3.5,3.2,2.41,3.39,3.22,16
19/03/17,Man City,Liverpool,1,1,D,M Oliver,13,13,3,4,14,7,9,8,3,3,0,0,2.0,3.75,3.8,1.95,3.7,3.75,1.9,3.5,4.1,1.98,3.68,4.1,2.0,3.6,3.8,1.95,3.75,3.9,1.97,3.8,4.0,16
19/03/17,Middlesbrough,Man United,1,3,A,J Moss,10,14,3,6,9,8,8,3,1,1,0,0,6.0,3.7,1.7,5.75,3.7,1.65,5.3,3.8,1.65,5.97,3.8,1.69,5.5,3.6,1.7,5.75,3.7,1.73,6.0,3.89,1.68,16
19/03/17,Tottenham,Southampton,2,1,H,A Marriner,12,8,6,3,12,13,5,1,3,3,0,0,1.73,3.8,5.5,1.7,3.7,5.25,1.65,4.0,5.0,1.72,3.87,5.53,1.73,3.6,5.5,1.7,3.9,5.5,1.69,3.96,5.68,16
01/04/17,Burnley,Tottenham,0,2,A,S Attwell,13,19,2,7,9,6,3,7,2,0,0,0,5.75,3.8,1.7,5.5,3.8,1.65,5.0,3.7,1.7,6.07,3.91,1.67,5.5,3.75,1.7,5.75,3.9,1.67,5.11,3.81,1.78,16
01/04/17,Chelsea,Crystal Palace,1,2,A,C Pawson,24,8,11,3,12,14,9,3,3,2,0,0,1.3,5.75,12.0,1.26,5.75,11.5,1.25,6.0,11.0,1.3,5.9,12.0,1.29,5.5,12.0,1.29,5.75,13.0,1.36,5.25,10.8,16
01/04/17,Hull,West Ham,2,1,H,M Jones,7,12,3,4,16,9,5,5,2,2,0,0,2.45,3.4,3.1,2.4,3.3,3.0,2.5,3.3,2.85,2.47,3.42,3.1,2.5,3.3,3.0,2.45,3.5,3.0,2.44,3.35,3.2,16
01/04/17,Leicester,Stoke,2,0,H,L Mason,23,10,10,2,7,11,10,4,1,4,0,0,2.05,3.5,4.0,2.0,3.4,3.9,1.9,3.5,4.1,2.07,3.48,4.0,2.05,3.4,3.8,2.05,3.5,3.9,1.89,3.65,4.59,16
01/04/17,Liverpool,Everton,3,1,H,A Taylor,10,9,6,4,17,10,2,3,1,3,0,0,1.73,3.9,5.25,1.67,4.0,5.0,1.65,3.8,5.3,1.73,3.97,5.25,1.73,3.8,5.0,1.7,4.0,5.25,1.73,3.79,5.6,16
01/04/17,Man United,West Brom,0,0,D,M Dean,18,3,3,1,15,13,6,1,3,3,0,0,1.36,5.0,11.0,1.36,5.0,8.5,1.3,5.5,9.5,1.37,5.05,10.55,1.36,5.0,9.0,1.36,5.0,11.0,1.38,5.05,10.0,16
01/04/17,Southampton,Bournemouth,0,0,D,J Moss,14,12,4,3,14,8,6,3,1,0,0,0,1.65,4.0,6.0,1.62,3.9,5.75,1.6,3.9,5.7,1.67,4.13,5.57,1.62,4.2,5.5,1.62,4.0,5.75,1.67,4.13,5.55,16
01/04/17,Watford,Sunderland,1,0,H,L Probert,23,11,10,3,12,8,13,9,1,3,0,0,1.85,3.6,4.75,1.83,3.6,4.5,1.85,3.5,4.3,1.87,3.67,4.72,1.85,3.6,4.5,1.85,3.6,4.8,1.97,3.6,4.23,16
02/04/17,Arsenal,Man City,2,2,D,A Marriner,8,14,3,5,8,15,3,8,3,2,0,0,3.1,3.75,2.3,3.25,3.5,2.2,2.85,3.5,2.4,3.22,3.82,2.23,3.1,3.5,2.3,3.13,3.75,2.25,2.9,3.84,2.41,16
02/04/17,Swansea,Middlesbrough,0,0,D,R Madley,15,8,3,1,9,16,11,3,2,3,0,0,2.0,3.4,4.33,1.95,3.4,4.2,2.0,3.4,3.8,1.98,3.43,4.47,1.95,3.5,4.2,1.93,3.5,4.5,1.95,3.43,4.62,16
04/04/17,Burnley,Stoke,1,0,H,K Friend,7,15,3,2,9,16,3,5,3,2,0,0,2.5,3.1,3.3,2.4,3.1,3.25,2.4,3.3,2.95,2.48,3.07,3.43,2.5,3.1,3.1,2.5,3.1,3.3,2.47,3.16,3.34,16
04/04/17,Leicester,Sunderland,2,0,H,G Scott,19,15,8,3,12,13,5,6,0,1,0,0,1.45,4.5,8.5,1.42,4.6,7.75,1.5,4.2,6.5,1.48,4.61,7.92,1.44,4.33,8.5,1.45,4.5,8.5,1.51,4.5,7.48,16
04/04/17,Man United,Everton,1,1,D,N Swarbrick,18,11,3,4,10,18,6,5,1,4,0,1,1.57,4.2,6.5,1.55,4.0,6.5,1.55,4.0,6.2,1.57,4.23,6.75,1.57,4.0,6.5,1.57,4.2,6.5,1.61,4.05,6.55,16
