date,team_name,npxGD,xi,mean_value
2019-12-04,Chelsea,1.11654,wmean_inf,1.1865167448893936
2019-12-04,Chelsea,1.11654,wmean_05,1.0749783885872488
2019-12-04,Chelsea,1.11654,wmean_01,1.041030690953911
2019-12-04,Chelsea,1.11654,wmean_005,0.9234453346416162
2019-12-04,Chelsea,1.11654,wmean_0,0.6781124917902178
2019-12-07,Chelsea,-0.7815800000000002,wmean_inf,-0.09062775143247767
2019-12-07,Chelsea,-0.7815800000000002,wmean_05,0.47734454571781615
2019-12-07,Chelsea,-0.7815800000000002,wmean_01,0.8339269508197021
2019-12-07,Chelsea,-0.7815800000000002,wmean_005,0.8119618943246955
2019-12-07,Chelsea,-0.7815800000000002,wmean_0,0.6710266058075353
2019-12-14,Chelsea,0.8134199999999998,wmean_inf,0.6711058278177032
2019-12-14,Chelsea,0.8134199999999998,wmean_05,0.5938676246364004
2019-12-14,Chelsea,0.8134199999999998,wmean_01,0.8316389937857446
2019-12-14,Chelsea,0.8134199999999998,wmean_005,0.8120556747436974
2019-12-14,Chelsea,0.8134199999999998,wmean_0,0.671714496610485
2019-12-22,Chelsea,0.455908,wmean_inf,0.4766106950480355
2019-12-22,Chelsea,0.455908,wmean_05,0.5413867102480789
2019-12-22,Chelsea,0.455908,wmean_01,0.7898679936528371
2019-12-22,Chelsea,0.455908,wmean_005,0.7893487328908
2019-12-22,Chelsea,0.455908,wmean_0,0.6706769653620286
2019-12-26,Chelsea,-0.12134800000000001,wmean_inf,0.027475412278373596
2019-12-26,Chelsea,-0.12134800000000001,wmean_05,0.3186525781568672
2019-12-26,Chelsea,-0.12134800000000001,wmean_01,0.6939043479975988
2019-12-26,Chelsea,-0.12134800000000001,wmean_005,0.7332808087860814
2019-12-26,Chelsea,-0.12134800000000001,wmean_0,0.6668873721724855
2019-12-29,Chelsea,0.7114460000000001,wmean_inf,0.47190828922467004
2019-12-29,Chelsea,0.7114460000000001,wmean_05,0.4341277488713396
2019-12-29,Chelsea,0.7114460000000001,wmean_01,0.6956416476354242
2019-12-29,Chelsea,0.7114460000000001,wmean_005,0.7319886847367207
2019-12-29,Chelsea,0.7114460000000001,wmean_0,0.6670995561175305
2020-01-01,Chelsea,0.005190000000000028,wmean_inf,0.18434740483530626
2020-01-01,Chelsea,0.005190000000000028,wmean_05,0.31960519261891107
2020-01-01,Chelsea,0.005190000000000028,wmean_01,0.6309531798950377
2020-01-01,Chelsea,0.005190000000000028,wmean_005,0.6905523466444419
2020-01-01,Chelsea,0.005190000000000028,wmean_0,0.6639625439588166
2020-01-11,Chelsea,1.3977529999999998,wmean_inf,1.308225479737993
2020-01-11,Chelsea,1.3977529999999998,wmean_05,0.7000987760654622
2020-01-11,Chelsea,1.3977529999999998,wmean_01,0.7057438616958882
2020-01-11,Chelsea,1.3977529999999998,wmean_005,0.7313579702193951
2020-01-11,Chelsea,1.3977529999999998,wmean_0,0.6674238197441245
2020-01-18,Chelsea,1.161372,wmean_inf,1.1783695810142283
2020-01-18,Chelsea,1.161372,wmean_05,0.8697696492779703
2020-01-18,Chelsea,1.161372,wmean_01,0.7500788330856075
2020-01-18,Chelsea,1.161372,wmean_005,0.7559502682962802
2020-01-18,Chelsea,1.161372,wmean_0,0.6697428253183144
2020-01-21,Chelsea,2.056873,wmean_inf,1.7809833909803143
2020-01-21,Chelsea,2.056873,wmean_05,1.2414062097770635
2020-01-21,Chelsea,2.056873,wmean_01,0.8705672130581646
2020-01-21,Chelsea,2.056873,wmean_005,0.8277648910035543
2020-01-21,Chelsea,2.056873,wmean_0,0.6762247421147485
2020-02-01,Chelsea,-0.8525649999999999,wmean_inf,-0.7201767454382547
2020-02-01,Chelsea,-0.8525649999999999,wmean_05,0.38878570242338567
2020-02-01,Chelsea,-0.8525649999999999,wmean_01,0.7027618199344442
2020-02-01,Chelsea,-0.8525649999999999,wmean_005,0.7330779842988012
2020-02-01,Chelsea,-0.8525649999999999,wmean_0,0.6691140920495146
2020-02-17,Chelsea,0.25839,wmean_inf,0.25017160084435175
2020-02-17,Chelsea,0.25839,wmean_05,0.3156615714115861
2020-02-17,Chelsea,0.25839,wmean_01,0.6543048339798508
2020-02-17,Chelsea,0.25839,wmean_005,0.7048725054270066
2020-02-17,Chelsea,0.25839,wmean_0,0.6672125915958006
2020-02-22,Chelsea,1.516051,wmean_inf,1.2848784426064386
2020-02-22,Chelsea,1.516051,wmean_05,0.8497226328702738
2020-02-22,Chelsea,1.516051,wmean_01,0.7446511543438814
2020-02-22,Chelsea,1.516051,wmean_005,0.7519268452435263
2020-02-22,Chelsea,1.516051,wmean_0,0.6711242893870918
2020-02-29,Chelsea,0.3977599999999999,wmean_inf,0.5123457293779476
2020-02-29,Chelsea,0.3977599999999999,wmean_05,0.6584785706548192
2020-02-29,Chelsea,0.3977599999999999,wmean_01,0.7086313568896465
2020-02-29,Chelsea,0.3977599999999999,wmean_005,0.7315705810399991
2020-02-29,Chelsea,0.3977599999999999,wmean_0,0.669870324738655
2020-03-08,Chelsea,1.5829080000000002,wmean_inf,1.4829459836345829
2020-03-08,Chelsea,1.5829080000000002,wmean_05,1.054450172500304
2020-03-08,Chelsea,1.5829080000000002,wmean_01,0.79979207760880755
2020-03-08,Chelsea,1.5829080000000002,wmean_005,0.7804079301448268
2020-03-08,Chelsea,1.5829080000000002,wmean_0,0.6740394466042784
2020-06-21,Chelsea,-0.43212000000000006,wmean_inf,-0.43211999999996203
2020-06-21,Chelsea,-0.43212000000000006,wmean_05,-0.4302029823404966
2020-06-21,Chelsea,-0.43212000000000006,wmean_01,0.4074545430818248
2020-06-21,Chelsea,-0.43212000000000006,wmean_005,0.6491015269164009
2020-06-21,Chelsea,-0.43212000000000006,wmean_0,0.6690114490392414
2020-06-25,Chelsea,2.754236,wmean_inf,2.0199076410281953
2020-06-25,Chelsea,2.754236,wmean_05,1.3869349169680034
2020-06-25,Chelsea,2.754236,wmean_01,0.9992489836050849
2020-06-25,Chelsea,2.754236,wmean_005,0.8601587656380908
2020-06-25,Chelsea,2.754236,wmean_0,0.6784468543980738
2020-07-01,Chelsea,-1.290053,wmean_inf,-0.7089013440821709
2020-07-01,Chelsea,-1.290053,wmean_05,0.136948044196377
2020-07-01,Chelsea,-1.290053,wmean_01,0.5058427812001147
2020-07-01,Chelsea,-1.290053,wmean_005,0.656459175999553
2020-07-01,Chelsea,-1.290053,wmean_0,0.6695797377949246
2020-07-04,Chelsea,1.4186290000000001,wmean_inf,0.7179683676978165
2020-07-04,Chelsea,1.4186290000000001,wmean_05,0.6066805409861105
2020-07-04,Chelsea,1.4186290000000001,wmean_01,0.6734758458190367
2020-07-04,Chelsea,1.4186290000000001,wmean_005,0.7237173147893053
2020-07-04,Chelsea,1.4186290000000001,wmean_0,0.672938703149947
2020-07-07,Chelsea,1.36933,wmean_inf,1.1241498634949376
2020-07-07,Chelsea,1.36933,wmean_05,0.844841190048344
2020-07-07,Chelsea,1.36933,wmean_01,0.7854086936002707
2020-07-07,Chelsea,1.36933,wmean_005,0.7771100803443362
2020-07-07,Chelsea,1.36933,wmean_0,0.6760475929175983
2020-07-11,Chelsea,-0.8312300000000001,wmean_inf,-0.19682999912628268
2020-07-11,Chelsea,-0.8312300000000001,wmean_05,0.35280766544377373
2020-07-11,Chelsea,-0.8312300000000001,wmean_01,0.5501390578171352
2020-07-11,Chelsea,-0.8312300000000001,wmean_005,0.6509773658315415
2020-07-11,Chelsea,-0.8312300000000001,wmean_0,0.6693485812867992
2020-07-14,Chelsea,2.9880791,wmean_inf,1.7946706683798679
2020-07-14,Chelsea,2.9880791,wmean_05,1.055663045461255
2020-07-14,Chelsea,2.9880791,wmean_01,0.8716329679877899
2020-07-14,Chelsea,2.9880791,wmean_005,0.8243420561718023
2020-07-14,Chelsea,2.9880791,wmean_0,0.6796084510017905
2020-07-22,Chelsea,0.9302600000000001,wmean_inf,1.0386916803299473
2020-07-22,Chelsea,0.9302600000000001,wmean_05,1.0154354967429005
2020-07-22,Chelsea,0.9302600000000001,wmean_01,0.8791839083914924
2020-07-22,Chelsea,0.9302600000000001,wmean_005,0.8320552188346522
2020-07-22,Chelsea,0.9302600000000001,wmean_0,0.6807126428652058
2020-07-26,Chelsea,0.9948190000000001,wmean_inf,1.0060102075870716
2020-07-26,Chelsea,0.9948190000000001,wmean_05,1.009267716481424
2020-07-26,Chelsea,0.9948190000000001,wmean_01,0.8930607207512411
2020-07-26,Chelsea,0.9948190000000001,wmean_005,0.8434013515697374
2020-07-26,Chelsea,0.9948190000000001,wmean_0,0.6820903023482746
2020-09-14,Chelsea,-0.9333539999999999,wmean_inf,-0.9333532584960041
2020-09-14,Chelsea,-0.9333539999999999,wmean_05,-0.7664705710159644
2020-09-14,Chelsea,-0.9333539999999999,wmean_01,0.5334833376095425
2020-09-14,Chelsea,-0.9333539999999999,wmean_005,0.6824198962464632
2020-09-14,Chelsea,-0.9333539999999999,wmean_0,0.6750359602996949
2020-09-20,Chelsea,-2.109096,wmean_inf,-1.94353858709391
2020-09-20,Chelsea,-2.109096,wmean_05,-1.5504116572039859
2020-09-20,Chelsea,-2.109096,wmean_01,0.06676987288638693
2020-09-20,Chelsea,-2.109096,wmean_005,0.441231306270397
2020-09-20,Chelsea,-2.109096,wmean_0,0.6629310385323712
2020-09-26,Chelsea,1.4492749999999996,wmean_inf,0.905775674097243
2020-09-26,Chelsea,1.4492749999999996,wmean_05,-0.13258556578065162
2020-09-26,Chelsea,1.4492749999999996,wmean_01,0.2898626281639099
2020-09-26,Chelsea,1.4492749999999996,wmean_005,0.5246203215424372
2020-09-26,Chelsea,1.4492749999999996,wmean_0,0.666335125002166
2020-10-03,Chelsea,0.888747,wmean_inf,0.8908952014956099
2020-10-03,Chelsea,0.888747,wmean_05,0.3147329275374222
2020-10-03,Chelsea,0.888747,wmean_01,0.3805027780132102
2020-10-03,Chelsea,0.888747,wmean_005,0.5537530509430683
2020-10-03,Chelsea,0.888747,wmean_0,0.6672937968930994
2020-10-17,Chelsea,0.5635999999999999,wmean_inf,0.569014229977199
2020-10-17,Chelsea,0.5635999999999999,wmean_05,0.4499901040845489
2020-10-17,Chelsea,0.5635999999999999,wmean_01,0.409068963325748
2020-10-17,Chelsea,0.5635999999999999,wmean_005,0.5545530006483921
2020-10-17,Chelsea,0.5635999999999999,wmean_0,0.6668487591307355
2020-10-24,Chelsea,-0.428521,wmean_inf,-0.31904365589980577
2020-10-24,Chelsea,-0.428521,wmean_05,0.03481254902320269
2020-10-24,Chelsea,-0.428521,wmean_01,0.28588721054804855
2020-10-24,Chelsea,-0.428521,wmean_005,0.47720115067690777
2020-10-24,Chelsea,-0.428521,wmean_0,0.6621676917054473
2020-10-31,Chelsea,0.823429,wmean_inf,0.6864913681956496
2020-10-31,Chelsea,0.823429,wmean_05,0.380180094774706
2020-10-31,Chelsea,0.823429,wmean_01,0.36104100504848574
2020-10-31,Chelsea,0.823429,wmean_005,0.5036523836880449
2020-10-31,Chelsea,0.823429,wmean_0,0.6628539100501537
2020-11-07,Chelsea,2.132253,wmean_inf,1.9572128675896814
2020-11-07,Chelsea,2.132253,wmean_05,1.1148143393225471
2020-11-07,Chelsea,2.132253,wmean_01,0.5980907160446598
2020-11-07,Chelsea,2.132253,wmean_005,0.6247296727350428
2020-11-07,Chelsea,2.132253,wmean_0,0.6690801774853143
2020-11-21,Chelsea,1.4509439999999998,wmean_inf,1.4592712580379408
2020-11-21,Chelsea,1.4509439999999998,wmean_05,1.293856460506881
2020-11-21,Chelsea,1.4509439999999998,wmean_01,0.7179159713250918
2020-11-21,Chelsea,1.4509439999999998,wmean_005,0.6874599904847819
2020-11-21,Chelsea,1.4509439999999998,wmean_0,0.6723791810118259
2020-11-29,Chelsea,0.747865,wmean_inf,0.8073149097233008
2020-11-29,Chelsea,0.747865,wmean_05,1.028836393901656
2020-11-29,Chelsea,0.747865,wmean_01,0.7219913291029845
2020-11-29,Chelsea,0.747865,wmean_005,0.6919546213199484
2020-11-29,Chelsea,0.747865,wmean_0,0.6726963483238949
2020-12-05,Chelsea,3.86702,wmean_inf,3.402853256785424
2020-12-05,Chelsea,3.86702,wmean_05,2.2406542298121996
2020-12-05,Chelsea,3.86702,wmean_01,1.1280554784511125
2020-12-05,Chelsea,3.86702,wmean_005,0.920778837467584
2020-12-05,Chelsea,3.86702,wmean_0,0.6860617194789832
2020-12-12,Chelsea,0.5458419999999999,wmean_inf,0.903104277373666
2020-12-12,Chelsea,0.5458419999999999,wmean_05,1.5404771434287667
2020-12-12,Chelsea,0.5458419999999999,wmean_01,1.0553524380853028
2020-12-12,Chelsea,0.5458419999999999,wmean_005,0.8943726890507537
2020-12-12,Chelsea,0.5458419999999999,wmean_0,0.685477470637856
2020-12-15,Chelsea,0.883937,wmean_inf,0.8900001409248836
2020-12-15,Chelsea,0.883937,wmean_05,1.3181974848170492
2020-12-15,Chelsea,0.883937,wmean_01,1.0355862386629877
2020-12-15,Chelsea,0.883937,wmean_005,0.8936722048371847
2020-12-15,Chelsea,0.883937,wmean_0,0.6863009541762022
2020-12-21,Chelsea,2.133833,wmean_inf,1.8933198737856938
2020-12-21,Chelsea,2.133833,wmean_05,1.597129797919418
2020-12-21,Chelsea,2.133833,wmean_01,1.1581613175423002
2020-12-21,Chelsea,2.133833,wmean_005,0.9748726519139448
2020-12-21,Chelsea,2.133833,wmean_0,0.6922824916575805
2020-12-26,Chelsea,0.30935999999999986,wmean_inf,0.6506568138407329
2020-12-26,Chelsea,0.30935999999999986,wmean_05,1.1743469056049716
2020-12-26,Chelsea,0.30935999999999986,wmean_01,1.0673039078399118
2020-12-26,Chelsea,0.30935999999999986,wmean_005,0.9325829724892766
2020-12-26,Chelsea,0.30935999999999986,wmean_0,0.6907066789078522
2020-12-28,Chelsea,0.806151,wmean_inf,0.7422561735890639
2020-12-28,Chelsea,0.806151,wmean_05,1.0732068252082023
2020-12-28,Chelsea,0.806151,wmean_01,1.0413932712192056
2020-12-28,Chelsea,0.806151,wmean_005,0.9249268242016531
2020-12-28,Chelsea,0.806151,wmean_0,0.6911798113793889
2021-01-03,Chelsea,-2.489617,wmean_inf,-1.7861851789202403
2021-01-03,Chelsea,-2.489617,wmean_05,0.016470260261960728
2021-01-03,Chelsea,-2.489617,wmean_01,0.696940116721631
2021-01-03,Chelsea,-2.489617,wmean_005,0.721933920510087
2021-01-03,Chelsea,-2.489617,wmean_0,0.6781969670303652
2021-01-16,Chelsea,0.9181299999999999,wmean_inf,0.8511488476719535
2021-01-16,Chelsea,0.9181299999999999,wmean_05,0.4030914085016065
2021-01-16,Chelsea,0.9181299999999999,wmean_01,0.7201899359949584
2021-01-16,Chelsea,0.9181299999999999,wmean_005,0.7339488360651836
2021-01-16,Chelsea,0.9181299999999999,wmean_0,0.6791723045794734
2021-01-19,Chelsea,-0.529173,wmean_inf,-0.12426603346962815
2021-01-19,Chelsea,-0.529173,wmean_05,0.07964928869763603
2021-01-19,Chelsea,-0.529173,wmean_01,0.5966680222702957
2021-01-19,Chelsea,-0.529173,wmean_005,0.6595739805354643
2021-01-19,Chelsea,-0.529173,wmean_0,0.674280218242425
2021-01-27,Chelsea,0.03140399999999999,wmean_inf,0.013871904350786455
2021-01-27,Chelsea,0.03140399999999999,wmean_05,0.061289013089857035
2021-01-27,Chelsea,0.03140399999999999,wmean_01,0.540266655454666
2021-01-27,Chelsea,0.03140399999999999,wmean_005,0.6227093785732499
2021-01-27,Chelsea,0.03140399999999999,wmean_0,0.6716879753824688
2021-01-31,Chelsea,1.0497859999999999,wmean_inf,0.788394670720602
2021-01-31,Chelsea,1.0497859999999999,wmean_05,0.3935952682392957
2021-01-31,Chelsea,1.0497859999999999,wmean_01,0.5889521396549373
2021-01-31,Chelsea,1.0497859999999999,wmean_005,0.6470304296790087
2021-01-31,Chelsea,1.0497859999999999,wmean_0,0.6732064413708151
2021-02-04,Chelsea,1.0623839999999998,wmean_inf,0.9840247688232889
2021-02-04,Chelsea,1.0623839999999998,wmean_05,0.6003058590933085
2021-02-04,Chelsea,1.0623839999999998,wmean_01,0.6324490486808376
2021-02-04,Chelsea,1.0623839999999998,wmean_005,0.6700221630705342
2021-02-04,Chelsea,1.0623839999999998,wmean_0,0.67476315163199585
2021-02-07,Chelsea,0.2572230000000001,wmean_inf,0.520203033804106
2021-02-07,Chelsea,0.2572230000000001,wmean_05,0.5053042714002365
2021-02-07,Chelsea,0.2572230000000001,wmean_01,0.5996141233741268
2021-02-07,Chelsea,0.2572230000000001,wmean_005,0.6479264836251964
2021-02-07,Chelsea,0.2572230000000001,wmean_0,0.6730996450233379
2021-02-15,Chelsea,2.1101970000000003,wmean_inf,1.9142762871458796
2021-02-15,Chelsea,2.1101970000000003,wmean_05,1.033335793947446
2021-02-15,Chelsea,2.1101970000000003,wmean_01,0.7345659246343047
2021-02-15,Chelsea,2.1101970000000003,wmean_005,0.7263546390546831
2021-02-15,Chelsea,2.1101970000000003,wmean_0,0.6788024124027876
2021-02-20,Chelsea,0.190716,wmean_inf,0.5383749075440464
2021-02-20,Chelsea,0.190716,wmean_05,0.763833408733992
2021-02-20,Chelsea,0.190716,wmean_01,0.6869510546512317
2021-02-20,Chelsea,0.190716,wmean_005,0.6981491502449501
2021-02-20,Chelsea,0.190716,wmean_0,0.6768732170637576
2021-02-28,Chelsea,0.8134000000000001,wmean_inf,0.7856220419613413
2021-02-28,Chelsea,0.8134000000000001,wmean_05,0.7817557314522874
2021-02-28,Chelsea,0.8134000000000001,wmean_01,0.6982529196592239
2021-02-28,Chelsea,0.8134000000000001,wmean_005,0.7042355409439418
2021-02-28,Chelsea,0.8134000000000001,wmean_0,0.677410724092436
2021-03-04,Chelsea,0.9793160000000001,wmean_inf,0.9309153157839639
2021-03-04,Chelsea,0.9793160000000001,wmean_05,0.8459338609910543
2021-03-04,Chelsea,0.9793160000000001,wmean_01,0.7225517969544425
2021-03-04,Chelsea,0.9793160000000001,wmean_005,0.7184131478764794
2021-03-04,Chelsea,0.9793160000000001,wmean_0,0.6785946663712467
2021-03-08,Chelsea,1.5403129999999998,wmean_inf,1.3664353846625499
2021-03-08,Chelsea,1.5403129999999998,wmean_05,1.055508331854035
2021-03-08,Chelsea,1.5403129999999998,wmean_01,0.7911301514325499
2021-03-08,Chelsea,1.5403129999999998,wmean_005,0.7598062765428655
2021-03-08,Chelsea,1.5403129999999998,wmean_0,0.6819607536698061
2021-03-13,Chelsea,0.588097,wmean_inf,0.7722797720337
2021-03-13,Chelsea,0.588097,wmean_05,0.9146459161394415
2021-03-13,Chelsea,0.588097,wmean_01,0.7743539341621176
2021-03-13,Chelsea,0.588097,wmean_005,0.7512886647731705
2021-03-13,Chelsea,0.588097,wmean_0,0.6815955250500296
2021-04-03,Chelsea,1.1760199999999998,wmean_inf,1.1750796846149822
2021-04-03,Chelsea,1.1760199999999998,wmean_05,1.064826975155996
2021-04-03,Chelsea,1.1760199999999998,wmean_01,0.8146587558200069
2021-04-03,Chelsea,1.1760199999999998,wmean_005,0.774433160713332
2021-04-03,Chelsea,1.1760199999999998,wmean_0,0.6835118990173167
2021-04-10,Chelsea,3.252553,wmean_inf,3.027451003248975
2021-04-10,Chelsea,3.252553,wmean_05,2.129102181502717
2021-04-10,Chelsea,3.252553,wmean_01,1.0580260573151306
2021-04-10,Chelsea,3.252553,wmean_005,0.9087028518742938
2021-04-10,Chelsea,3.252553,wmean_0,0.6934309768003443
2021-04-20,Chelsea,0.34778,wmean_inf,0.4875873966277715
2021-04-20,Chelsea,0.34778,wmean_05,1.2412390645121065
2021-04-20,Chelsea,0.34778,wmean_01,0.9846824368931529
2021-04-20,Chelsea,0.34778,wmean_005,0.8778557306301604
2021-04-20,Chelsea,0.34778,wmean_0,0.6921015499432027
2021-04-24,Chelsea,2.2534669999999997,wmean_inf,1.8294790809472847
2021-04-24,Chelsea,2.2534669999999997,wmean_05,1.6448884625499027
2021-04-24,Chelsea,2.2534669999999997,wmean_01,1.1097355229276187
2021-04-24,Chelsea,2.2534669999999997,wmean_005,0.9515290451226448
2021-04-24,Chelsea,2.2534669999999997,wmean_0,0.6980837931516282
2021-05-01,Chelsea,1.553258,wmean_inf,1.5912639517192118
2021-05-01,Chelsea,1.553258,wmean_05,1.6085414677732424
2021-05-01,Chelsea,1.553258,wmean_01,1.1533016154630304
2021-05-01,Chelsea,1.553258,wmean_005,0.98360220349473
2021-05-01,Chelsea,1.553258,wmean_0,0.7013478168991549
2021-05-08,Chelsea,-0.410786,wmean_inf,-0.1640258862345257
2021-05-08,Chelsea,-0.410786,wmean_05,0.8100912188106401
2021-05-08,Chelsea,-0.410786,wmean_01,1.0001346801594835
2021-05-08,Chelsea,-0.410786,wmean_005,0.909614229704904
2021-05-08,Chelsea,-0.410786,wmean_0,0.6971191711331944
2021-05-12,Chelsea,0.8758170000000001,wmean_inf,0.6110630050530724
2021-05-12,Chelsea,0.8758170000000001,wmean_05,0.8327511391361504
2021-05-12,Chelsea,0.8758170000000001,wmean_01,0.9884556151635445
2021-05-12,Chelsea,0.8758170000000001,wmean_005,0.9078644654670923
2021-05-12,Chelsea,0.8758170000000001,wmean_0,0.6977960568604903
2021-05-18,Chelsea,1.2677239999999999,wmean_inf,1.1493676087139681
2021-05-18,Chelsea,1.2677239999999999,wmean_05,0.9832858547475848
2021-05-18,Chelsea,1.2677239999999999,wmean_01,1.0143855555811134
2021-05-18,Chelsea,1.2677239999999999,wmean_005,0.9263140756546989
2021-05-18,Chelsea,1.2677239999999999,wmean_0,0.6999467283818593
2021-05-23,Chelsea,3.2148960000000004,wmean_inf,2.7754449565800265
2021-05-23,Chelsea,3.2148960000000004,wmean_05,1.7218097749370198
2021-05-23,Chelsea,3.2148960000000004,wmean_01,1.213930354420762
2021-05-23,Chelsea,3.2148960000000004,wmean_005,1.041778427396443
2021-05-23,Chelsea,3.2148960000000004,wmean_0,0.7094014250580284
2014-08-16,Crystal Palace,-1.3959590000000002,wmean_inf,-1.3959590000000002
2014-08-16,Crystal Palace,-1.3959590000000002,wmean_05,-1.3959590000000002
2014-08-16,Crystal Palace,-1.3959590000000002,wmean_01,-1.3959590000000002
2014-08-16,Crystal Palace,-1.3959590000000002,wmean_005,-1.3959590000000002
2014-08-16,Crystal Palace,-1.3959590000000002,wmean_0,-1.3959590000000002
2014-08-23,Crystal Palace,-0.7222869999999999,wmean_inf,-0.8570214
2014-08-23,Crystal Palace,-0.7222869999999999,wmean_05,-0.9766255774305843
2014-08-23,Crystal Palace,-0.7222869999999999,wmean_01,-1.0422952208126872
2014-08-23,Crystal Palace,-0.7222869999999999,wmean_005,-1.050703853915689
2014-08-23,Crystal Palace,-0.7222869999999999,wmean_0,-1.0591229999831582
2014-08-30,Crystal Palace,-0.0371999999999999,wmean_inf,-0.1423053076923076
2014-08-30,Crystal Palace,-0.0371999999999999,wmean_05,-0.5008249436058583
2014-08-30,Crystal Palace,-0.0371999999999999,wmean_01,-0.673259030908324
2014-08-30,Crystal Palace,-0.0371999999999999,wmean_005,-0.6958438629585013
2014-08-30,Crystal Palace,-0.0371999999999999,wmean_0,-0.7184819999547081
2014-09-13,Crystal Palace,0.29240299999999997,wmean_inf,0.28521011752227404
2014-09-13,Crystal Palace,0.29240299999999997,wmean_05,-0.041340891084309904
2014-09-13,Crystal Palace,0.29240299999999997,wmean_01,-0.37428033394261445
2014-09-13,Crystal Palace,0.29240299999999997,wmean_005,-0.4201265849700178
2014-09-13,Crystal Palace,0.29240299999999997,wmean_0,-0.4657607499091687
2014-09-21,Crystal Palace,-0.9323589999999999,wmean_inf,-0.8306179282802141
2014-09-21,Crystal Palace,-0.9323589999999999,wmean_05,-0.4925125465916623
2014-09-21,Crystal Palace,-0.9323589999999999,wmean_01,-0.5180760147355268
2014-09-21,Crystal Palace,-0.9323589999999999,wmean_005,-0.5369358843643269
2014-09-21,Crystal Palace,-0.9323589999999999,wmean_0,-0.5590803999526646
2014-09-27,Crystal Palace,1.660853,wmean_inf,1.2828941079284495
2014-09-27,Crystal Palace,1.660853,wmean_05,0.4492504986844359
2014-09-27,Crystal Palace,1.660853,wmean_01,-0.04047631336132465
2014-09-27,Crystal Palace,1.660853,wmean_005,-0.11438456583448169
2014-09-27,Crystal Palace,1.660853,wmean_0,-0.18909149985043816
2014-10-04,Crystal Palace,-0.45598099999999997,wmean_inf,-0.2385387278539709
2014-10-04,Crystal Palace,-0.45598099999999997,wmean_05,0.06999237805877942
2014-10-04,Crystal Palace,-0.45598099999999997,wmean_01,-0.12150148167744679
2014-10-04,Crystal Palace,-0.45598099999999997,wmean_005,-0.17181920536170117
2014-10-04,Crystal Palace,-0.45598099999999997,wmean_0,-0.22721857131336987
2014-10-18,Crystal Palace,0.1526400000000001,wmean_inf,0.146177021653403
2014-10-18,Crystal Palace,0.1526400000000001,wmean_05,0.11399900179733508
2014-10-18,Crystal Palace,0.1526400000000001,wmean_01,-0.06876704146144612
2014-10-18,Crystal Palace,0.1526400000000001,wmean_005,-0.12097613954553285
2014-10-18,Crystal Palace,0.1526400000000001,wmean_0,-0.1797362498767293
2014-10-25,Crystal Palace,0.31627700000000003,wmean_inf,0.2976092406476799
2014-10-25,Crystal Palace,0.31627700000000003,wmean_05,0.20856082676725782
2014-10-25,Crystal Palace,0.31627700000000003,wmean_01,-0.0012607313191752329
2014-10-25,Crystal Palace,0.31627700000000003,wmean_005,-0.059132919024069225
2014-10-25,Crystal Palace,0.31627700000000003,wmean_0,-0.12462366652901152
2014-11-03,Crystal Palace,0.03804200000000002,wmean_inf,0.05604480125389678
2014-11-03,Crystal Palace,0.03804200000000002,wmean_05,0.12830600769211806
2014-11-03,Crystal Palace,0.03804200000000002,wmean_01,0.005272670642676244
2014-11-03,Crystal Palace,0.03804200000000002,wmean_005,-0.046397232282669246
2014-11-03,Crystal Palace,0.03804200000000002,wmean_0,-0.1083570998667687
2014-11-08,Crystal Palace,-0.555939,wmean_inf,-0.4382668039729337
2014-11-08,Crystal Palace,-0.555939,wmean_05,-0.14686619677980578
2014-11-08,Crystal Palace,-0.555939,wmean_01,-0.07974705935921957
2014-11-08,Crystal Palace,-0.555939,wmean_005,-0.107329478093823
2014-11-08,Crystal Palace,-0.555939,wmean_0,-0.1490463635391294
2014-11-23,Crystal Palace,0.520132,wmean_inf,0.5074014707007067
2014-11-23,Crystal Palace,0.520132,wmean_05,0.21334049315525586
2014-11-23,Crystal Palace,0.520132,wmean_01,0.015054255944669344
2014-11-23,Crystal Palace,0.520132,wmean_005,-0.033621360140230434
2014-11-23,Crystal Palace,0.520132,wmean_0,-0.09328149986990804
2014-11-29,Crystal Palace,-0.7142049999999999,wmean_inf,-0.540203702649767
2014-11-29,Crystal Palace,-0.7142049999999999,wmean_05,-0.20707177756066245
2014-11-29,Crystal Palace,-0.7142049999999999,wmean_01,-0.09206425929823407
2014-11-29,Crystal Palace,-0.7142049999999999,wmean_005,-0.10795610187421775
2014-11-29,Crystal Palace,-0.7142049999999999,wmean_0,-0.1410448460699249
2014-12-02,Crystal Palace,0.609302,wmean_inf,0.24067279124411387
2014-12-02,Crystal Palace,0.609302,wmean_05,0.08651134398780533
2014-12-02,Crystal Palace,0.609302,wmean_01,0.0011732662315757335
2014-12-02,Crystal Palace,0.609302,wmean_005,-0.03595347512252254
2014-12-02,Crystal Palace,0.609302,wmean_0,-0.08744864273940166
2014-12-06,Crystal Palace,0.21490199999999993,wmean_inf,0.22278700225748344
2014-12-06,Crystal Palace,0.21490199999999993,wmean_05,0.12806640727893914
2014-12-06,Crystal Palace,0.21490199999999993,wmean_01,0.0275446773306292
2014-12-06,Crystal Palace,0.21490199999999993,wmean_005,-0.012467259735775133
2014-12-06,Crystal Palace,0.21490199999999993,wmean_0,-0.06729193320839122
